index	nameMatchValidation	taxonID	datasetName	taxonRank	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	verbatimInvasionStage	invasionStage	invasionStageCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	verbatimIntroductionPathway	introductionPathway	introductionMode	verbatimHabitat	habitat	verbatimNativeRange	nativeRange	verbatimPresenceBE	verbatimPresenceFL	verbatimPresenceWA	verbatimPresenceBR	verbatimPresenceBECoast	verbatimPresenceBPNS	verbatimPresenceBEEZ	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_acceptedKey	gbifapi_acceptedScientificName
361	ok		plants	species	Allium nigrum L.	Allium nigrum L.		Plantae				Amaryllidaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	E AF AS-Te	to be determined by experts		X						present	present	absent	absent				2013		2013							2855823	Allium nigrum L.	Allium nigrum	ACCEPTED	SPECIES	EXACT	2855823	Allium nigrum L.
362	no match: infraspecific		plants	variety	Allium paradoxum (Bieb.) G. Don var. paradoxum	Allium paradoxum (Bieb.) G. Don var. paradoxum		Plantae				Amaryllidaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X	X	 				present	present	present	absent				1989		N												NONE		
363	verify: SYNONYM		plants	species	Allium porrum L.	Allium porrum L.		Plantae				Amaryllidaceae							Cas.	introduced						Agric.	escape > agriculture (including biofuel feedstocks)	D		to be determined by experts	?	unknown				X				present	absent	absent	present				1948		2015							7668251	Allium porrum L.	Allium porrum	SYNONYM	SPECIES	EXACT	2856037	Allium ampeloprasum L.
364	ok		plants	species	Allium ramosum L. (s.l.)	Allium ramosum L. (s.l.)	Incl. A. tuberosum Rottler ex Spreng.	Plantae				Amaryllidaceae							Cas.	introduced						Food refuse	escape > live food and live bait	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2010		2010							2857449	Allium ramosum L.	Allium ramosum	ACCEPTED	SPECIES	EXACT	2857449	Allium ramosum L.
365	ok		plants	species	Allium schoenoprasum L.	Allium schoenoprasum L.		Plantae				Amaryllidaceae							Nat.	established						Agric.	escape > agriculture (including biofuel feedstocks)	D		to be determined by experts	E	Europe		X	X	X				present	present	present	present				1836		N							2855860	Allium schoenoprasum L.	Allium schoenoprasum	ACCEPTED	SPECIES	EXACT	2855860	Allium schoenoprasum L.
366	ok		plants	species	Allium scorodoprasum L.	Allium scorodoprasum L.		Plantae				Amaryllidaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X	X					present	present	present	absent				1925		N							2857420	Allium scorodoprasum L.	Allium scorodoprasum	ACCEPTED	SPECIES	EXACT	2857420	Allium scorodoprasum L.
367	ok		plants	species	Allium triquetrum L.	Allium triquetrum L.		Plantae				Amaryllidaceae							Nat.?	unknown						Hort.	escape > horticulture	D		to be determined by experts	E AF	Europe | Africa		X						present	present	absent	absent				2013		N?							2856457	Allium triquetrum L.	Allium triquetrum	ACCEPTED	SPECIES	EXACT	2856457	Allium triquetrum L.
368	ok		plants	species	Galanthus ikariae Baker	Galanthus ikariae Baker		Plantae				Amaryllidaceae							Cas.?	unknown						Hort.	escape > horticulture	D		to be determined by experts	E AS-Te	Europe | Asia				X				present	absent	absent	present				1984		1984							2855374	Galanthus ikariae Baker	Galanthus ikariae	ACCEPTED	SPECIES	EXACT	2855374	Galanthus ikariae Baker
369	wrong match: other rank		plants	variety	Galanthus nivalis L. var. nivalis	Galanthus nivalis L. var. nivalis		Plantae				Amaryllidaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	E AS-Te	Europe | Asia		X	X	X				present	present	present	present				1811		N							7316133	Galanthus nivalis subsp. nivalis	Galanthus nivalis nivalis	ACCEPTED	SUBSPECIES	EXACT	7316133	Galanthus nivalis subsp. nivalis
370	verify: SYNONYM		plants	variety	Galanthus nivalis L. var. scharlockii Caspary	Galanthus nivalis L. var. scharlockii Caspary		Plantae				Amaryllidaceae							Nat.?	unknown						Hort.	escape > horticulture	D		to be determined by experts	?	unknown		X	X					present	present	present	absent				1939		N?							2855358	Galanthus nivalis var. scharlockii Casp.	Galanthus nivalis scharlockii	SYNONYM	VARIETY	EXACT	2855356	Galanthus nivalis L.
371	verify: SYNONYM		plants	hybrid	Galanthus x warei J. Allen	Galanthus x warei J. Allen (G. nivalis var. nivalis x nivalis var. scharlockii)		Plantae				Amaryllidaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	Hybr.	unknown			X					present	absent	present	absent				2003		2003							7556596	Galanthus warei J.Allen	Galanthus warei	SYNONYM	SPECIES	EXACT	2855356	Galanthus nivalis L.
372	ok		plants	species	Galanthus woronowii Losinsk.	Galanthus woronowii Losinsk. 		Plantae				Amaryllidaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2015		2015							2855439	Galanthus woronowii Losinsk.	Galanthus woronowii	ACCEPTED	SPECIES	EXACT	2855439	Galanthus woronowii Losinsk.
373	verify: SYNONYM		plants	species	Narcissus obvallaris Salisb.	Narcissus obvallaris Salisb.	N. pseudonarcissus L. subsp. obvallaris (Salisb.) A. Fern.	Plantae				Amaryllidaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X						present	present	absent	absent				2014		N							2858374	Narcissus obvallaris Salisb.	Narcissus obvallaris	SYNONYM	SPECIES	EXACT	2858384	Narcissus hispanicus Gouan
374	ok		plants	species	Narcissus poeticus L.	Narcissus poeticus L.		Plantae				Amaryllidaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X	X					present	present	present	absent				1868		N							2858581	Narcissus poeticus L.	Narcissus poeticus	ACCEPTED	SPECIES	EXACT	2858581	Narcissus poeticus L.
375	verify: SYNONYM		plants	subspecies	Narcissus pseudonarcissus L. subsp. major (Curt.) Baker	Narcissus pseudonarcissus L. subsp. major (Curt.) Baker		Plantae				Amaryllidaceae							Nat.?	unknown						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		?	?	?				unknown	unknown	unknown	unknown				?		?							2858363	Narcissus pseudonarcissus subsp. major (Curtis) Baker	Narcissus pseudonarcissus major	SYNONYM	SUBSPECIES	EXACT	2858384	Narcissus hispanicus Gouan
376	ok		plants	hybrid	Narcissus x incomparabilis Mill.	Narcissus x incomparabilis Mill. (N. poeticus x pseudonarcissus)		Plantae				Amaryllidaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	Cult.	unknown		?	?	?				unknown	unknown	unknown	unknown				?		?							2859255	Narcissus incomparabilis Mill.	Narcissus incomparabilis	ACCEPTED	SPECIES	EXACT	2859255	Narcissus incomparabilis Mill.
377	ok		plants	species	Tristagma uniflorum (Lindl.) Traub	Tristagma uniflorum (Lindl.) Traub		Plantae				Amaryllidaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	SAM	S. America		X						present	present	absent	absent				2012		2015							2859569	Tristagma uniflorum (Lindl.) Traub	Tristagma uniflorum	ACCEPTED	SPECIES	EXACT	2859569	Tristagma uniflorum (Lindl.) Traub
378	ok		plants	species	Cotinus coggygria Scop.	Cotinus coggygria Scop.		Plantae				Anacardiaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X	X					present	present	present	absent				1957		2015							3190522	Cotinus coggygria Scop.	Cotinus coggygria	ACCEPTED	SPECIES	EXACT	3190522	Cotinus coggygria Scop.
379	ok		plants	species	Rhus typhina L.	Rhus typhina L.		Plantae				Anacardiaceae							Inv.	established						Hort. 	escape > horticulture	D		to be determined by experts	NAM	N. America		X	X					present	present	present	absent				1898		N							3190538	Rhus typhina L.	Rhus typhina	ACCEPTED	SPECIES	EXACT	3190538	Rhus typhina L.
380	ok		plants	hybrid	Rhus x pulvinata E. Greene	Rhus x pulvinata E. Greene (R. glabra L. x typhina)		Plantae				Anacardiaceae							Cas.	introduced						Hort. 	escape > horticulture	D		to be determined by experts	Hybr.	unknown			X					present	absent	present	absent				1983		1983							3190551	Rhus pulvinata Greene	Rhus pulvinata	ACCEPTED	SPECIES	EXACT	3190551	Rhus pulvinata Greene
381	ok		plants	species	Ammi majus L.	Ammi majus L.		Plantae				Apiaceae							Nat.?	unknown						Grain,etc	contaminant > seed contaminant	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X	X				present	present	present	present				1813		N?							3034182	Ammi majus L.	Ammi majus	ACCEPTED	SPECIES	EXACT	3034182	Ammi majus L.
382	verify: SYNONYM		plants	species	Ammi visnaga (L.) Lam.	Ammi visnaga (L.) Lam.		Plantae				Apiaceae							Cas.	introduced						Grain, wool,etc	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X					present	present	present	absent				1880		2007							3034183	Ammi visnaga (L.) Lam.	Ammi visnaga	SYNONYM	SPECIES	EXACT	5371753	Visnaga daucoides Gaertn.
383	ok		plants	species	Anethum graveolens L.	Anethum graveolens L.		Plantae				Apiaceae							Cas.	introduced						Agric.	escape > agriculture (including biofuel feedstocks)	A/D		to be determined by experts	AS-Te	Asia		X	X	X				present	present	present	present				<1850		2015							3034646	Anethum graveolens L.	Anethum graveolens	ACCEPTED	SPECIES	EXACT	3034646	Anethum graveolens L.
384	ok		plants	species	Angelica archangelica L.	Angelica archangelica L.		Plantae				Apiaceae							Nat.	established						Hort., agric.	escape > agriculture (including biofuel feedstocks) | escape > horticulture	D		to be determined by experts	E AS-Te	Europe | Asia		X	X	X				present	present	present	present				<1850		N							5371808	Angelica archangelica L.	Angelica archangelica	ACCEPTED	SPECIES	EXACT	5371808	Angelica archangelica L.
385	ok		plants	species	Anthriscus cerefolium (L.) Hoffmann	Anthriscus cerefolium (L.) Hoffmann		Plantae				Apiaceae							Nat.?	unknown						Agric.	escape > agriculture (including biofuel feedstocks)	D		to be determined by experts	E AF	Europe | Africa		X	X	X				present	present	present	present				1859		N?							5371746	Anthriscus cerefolium (L.) Hoffm.	Anthriscus cerefolium	ACCEPTED	SPECIES	EXACT	5371746	Anthriscus cerefolium (L.) Hoffm.
386	ok		plants	species	Astrantia major L.	Astrantia major L.		Plantae				Apiaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X	X					present	present	present	absent				1812		N							3034915	Astrantia major L.	Astrantia major	ACCEPTED	SPECIES	EXACT	3034915	Astrantia major L.
387	ok		plants	species	Bifora radians Bieb.	Bifora radians Bieb.		Plantae				Apiaceae							Cas.	introduced						Grain, wool,etc	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AS-Te	Europe | Asia		X	X	X				present	present	present	present				1889		2014							5371870	Bifora radians Bieb.	Bifora radians	ACCEPTED	SPECIES	EXACT	5371870	Bifora radians Bieb.
388	ok: SYNONYM author variation		plants	species	Bifora testiculata (L.) Spreng.	Bifora testiculata (L.) Spreng.		Plantae				Apiaceae							Cas.	introduced						Grain,etc	contaminant > seed contaminant	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X	X				present	present	present	present				1891		2015							5371869	Bifora testiculata (L.) Spreng.	Bifora testiculata	SYNONYM	SPECIES	EXACT	7412216	Bifora testiculata (L.) Roth
389	ok		plants	species	Bupleurum croceum Fenzl	Bupleurum croceum Fenzl		Plantae				Apiaceae							Cas.	introduced						Grain	contaminant > seed contaminant	A		to be determined by experts	AS-Te	Asia		X		X				present	present	absent	present				1938		2004							3639326	Bupleurum croceum Fenzl	Bupleurum croceum	ACCEPTED	SPECIES	EXACT	3639326	Bupleurum croceum Fenzl
390	ok		plants	species	Bupleurum fruticosum L.	Bupleurum fruticosum L.		Plantae				Apiaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	E AF AS-Te	to be determined by experts			X					present	absent	present	absent				1975		1975							3638793	Bupleurum fruticosum L.	Bupleurum fruticosum	ACCEPTED	SPECIES	EXACT	3638793	Bupleurum fruticosum L.
391	no match: species HAD MATCH		plants	species	Bupleurum gerardi All.	Bupleurum gerardi All.		Plantae				Apiaceae							Cas.	introduced						Grain,etc	contaminant > seed contaminant	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X					present	present	present	absent				1886		2010												NONE Multiple equal matches for Bupleurum gerardi		
392	ok		plants	species	Bupleurum odontites L.	Bupleurum odontites L.	Bupleurum fontanesii Guss. ex Caruel	Plantae				Apiaceae							Cas.	introduced						Grain, etc	contaminant > seed contaminant	A		to be determined by experts	E AF AS-Te	to be determined by experts		X		X				present	present	absent	present				1906		2015							3034552	Bupleurum odontites L.	Bupleurum odontites	ACCEPTED	SPECIES	EXACT	3034552	Bupleurum odontites L.
393	ok		plants	species	Bupleurum praealtum L.	Bupleurum praealtum L.		Plantae				Apiaceae							Cas.	introduced						?	unknown	A		to be determined by experts	E AS-Te	Europe | Asia		X	X					present	present	present	absent				<1835		1892							6026972	Bupleurum praealtum L.	Bupleurum praealtum	ACCEPTED	SPECIES	EXACT	6026972	Bupleurum praealtum L.
394	ok		plants	species	Bupleurum subovatum Link ex Spreng.	Bupleurum subovatum Link ex Spreng.		Plantae				Apiaceae							Cas.	introduced						Grain, wool,etc	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X	X				present	present	present	present				1876		2015							3034558	Bupleurum subovatum Link ex Spreng.	Bupleurum subovatum	ACCEPTED	SPECIES	EXACT	3034558	Bupleurum subovatum Link ex Spreng.
395	ok		plants	species	Chaerophyllum aureum L.	Chaerophyllum aureum L.		Plantae				Apiaceae							Nat.?	unknown						Hort.?	unknown	D?		to be determined by experts	E AS-Te	Europe | Asia		X	X					present	present	present	absent				?		N?							3642531	Chaerophyllum aureum L.	Chaerophyllum aureum	ACCEPTED	SPECIES	EXACT	3642531	Chaerophyllum aureum L.
396	ok		plants	species	Chaerophyllum bulbosum L.	Chaerophyllum bulbosum L.		Plantae				Apiaceae							Cas.	introduced						Grain, hort.?	contaminant > seed contaminant	A/D?		to be determined by experts	E AS-Te	Europe | Asia		X	X	X				present	present	present	present				1873		2015							3034653	Chaerophyllum bulbosum L.	Chaerophyllum bulbosum	ACCEPTED	SPECIES	EXACT	3034653	Chaerophyllum bulbosum L.
397	ok		plants	species	Chaerophyllum byzantinum Boiss.	Chaerophyllum byzantinum Boiss.		Plantae				Apiaceae							Cas.	introduced						Agric.	escape > agriculture (including biofuel feedstocks)	D		to be determined by experts	AS-Te	Asia			X					present	absent	present	absent				1989		1989							3642339	Chaerophyllum byzantinum Boiss.	Chaerophyllum byzantinum	ACCEPTED	SPECIES	EXACT	3642339	Chaerophyllum byzantinum Boiss.
398	ok		plants	species	Coriandrum sativum L.	Coriandrum sativum L.		Plantae				Apiaceae							Cas.	introduced						Agric.,etc	escape > agriculture (including biofuel feedstocks)	D/A		to be determined by experts	?	unknown		X	X	X				present	present	present	present				1885		2015							3034871	Coriandrum sativum L.	Coriandrum sativum	ACCEPTED	SPECIES	EXACT	3034871	Coriandrum sativum L.
399	ok: SYNONYM author variation		plants	species	Cyclospermum leptophyllum (Pers.) Sprague ex Britton et P.G. Wilson	Cyclospermum leptophyllum (Pers.) Sprague ex Britton et P.G. Wilson		Plantae				Apiaceae							Cas.	introduced						Grain, wool	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	AM	N. America | S. America		X	X					present	present	present	absent				1893		2015							5371894	Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson	Cyclospermum leptophyllum	SYNONYM	SPECIES	EXACT	8350395	Cyclospermum leptophyllum (Pers.) Sprague
400	ok		plants	species	Daucus aureus Desf.	Daucus aureus Desf.		Plantae				Apiaceae							Cas.	introduced						Grain, wool	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AF AS-Te	to be determined by experts		X	X					present	present	present	absent				1921		2015							6027382	Daucus aureus Desf.	Daucus aureus	ACCEPTED	SPECIES	EXACT	6027382	Daucus aureus Desf.
401	ok: SYNONYM author variation		plants	subspecies	Daucus carota L. subsp. sativus (Hoffmann) Arcang.	Daucus carota L. subsp. sativus (Hoffmann) Arcang.		Plantae				Apiaceae							Cas.	introduced						Agric.	escape > agriculture (including biofuel feedstocks)	D		to be determined by experts	?	unknown		X	X					present	present	present	absent				?		2015							4271342	Daucus carota subsp. sativus (Hoffm.) Arcangeli	Daucus carota sativus	SYNONYM	SUBSPECIES	EXACT	7350944	Daucus carota subsp. sativus (Hoffm.) Schübl. & Martens
