index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
index		rinse	Euphorbia maculata			Angiospermae	Eudicotyledoneae			Euphorbia	maculata														terrestrial		present														
index		rinse	Euphorbia marginata			Angiospermae	Eudicotyledoneae			Euphorbia	marginata														terrestrial		not confirmed														
index		rinse	Euphorbia oblongata			Angiospermae	Eudicotyledoneae			Euphorbia	oblongata														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Euphorbia palustris			Angiospermae	Eudicotyledoneae			Euphorbia	palustris														terrestrial		present														
index		rinse	Euphorbia peplis			Angiospermae	Eudicotyledoneae			Euphorbia	peplis														terrestrial		present														
index		rinse	Euphorbia peplus			Angiospermae	Eudicotyledoneae			Euphorbia	peplus														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Euphorbia platyphyllos			Angiospermae	Eudicotyledoneae			Euphorbia	platyphyllos														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Euphorbia robbiae			Angiospermae	Eudicotyledoneae			Euphorbia	robbiae														terrestrial		present														data based solely on DAISIE portal
index		rinse	Euphorbia seguieriana			Angiospermae	Eudicotyledoneae			Euphorbia	seguieriana														terrestrial		present														
index		rinse	Euphorbia verrucosa			Angiospermae	Eudicotyledoneae			Euphorbia	verrucosa														terrestrial		present														
index		rinse	Euphorbia virgata			Angiospermae	Eudicotyledoneae			Euphorbia	virgata														terrestrial		present														data based solely on DAISIE portal
index		rinse	Euphorbia x pseudoesula			Angiospermae	Eudicotyledoneae			Euphorbia	x pseudoesula														terrestrial		present														data based solely on DAISIE portal
index		rinse	Euphorbia X pseudovirgata			Angiospermae	Eudicotyledoneae			Euphorbia	X pseudovirgata														terrestrial		not confirmed														
index		rinse	Eustachys neglecta			Angiospermae				Eustachys	neglecta														terrestrial		present														
index		rinse	Eustachys retusa			Angiospermae				Eustachys	retusa														terrestrial		present														
index		rinse	Facelis retusa			Angiospermae				Facelis	retusa														terrestrial		present														
index		rinse	Fagopyrum esculentum			Angiospermae				Fagopyrum	esculentum														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fagopyrum tataricum			Angiospermae				Fagopyrum	tataricum														terrestrial		present														
index		rinse	Falcaria vulgaris			Angiospermae				Falcaria	vulgaris														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fallopia baldschuanica			Angiospermae	Eudicotyledoneae			Fallopia	baldschuanica														terrestrial		present														
index		rinse	Fallopia convolvulus			Angiospermae	Eudicotyledoneae			Fallopia	convolvulus														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fallopia japonica			Angiospermae	Eudicotyledoneae			Fallopia	japonica														terrestrial		present														
index		rinse	Fallopia japonica compacta			Angiospermae	Eudicotyledoneae			Fallopia	japonica compacta														terrestrial		present														
index		rinse	Fallopia sachalinensis			Angiospermae	Eudicotyledoneae			Fallopia	sachalinensis														terrestrial		present														
index		rinse	Fallopia x bohemica			Angiospermae	Eudicotyledoneae			Fallopia	x bohemica														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fallopia X bohemica			Angiospermae	Eudicotyledoneae			Fallopia	X bohemica														terrestrial		present														
index		rinse	Fallopia x conollyana			Angiospermae	Eudicotyledoneae			Fallopia	x conollyana														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fargesia spathacea			Angiospermae				Fargesia	spathacea														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fascicularia bicolor			Angiospermae				Fascicularia	bicolor														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fascicularia pitcairniifolia			Angiospermae				Fascicularia	pitcairniifolia														terrestrial		not confirmed														
index		rinse	Fatsia japonica			Angiospermae				Fatsia	japonica														terrestrial		present														data based solely on DAISIE portal
index		rinse	Felicia tenella			Angiospermae				Felicia	tenella														terrestrial		present														
index		rinse	Ferula communis			Angiospermae				Ferula	communis														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca arundinacea x Lolium multiflorum			Angiospermae				Festuca	arundinacea x Lolium multiflorum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca gautieri			Angiospermae				Festuca	gautieri														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca glauca			Angiospermae				Festuca	glauca														terrestrial		present														
index		rinse	Festuca heterophylla			Angiospermae				Festuca	heterophylla														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca rubra			Angiospermae				Festuca	rubra														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca rubra x Vulpia myuros			Angiospermae				Festuca	rubra x Vulpia myuros														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Festuca trachyphylla			Angiospermae				Festuca	trachyphylla														terrestrial		present														data based solely on DAISIE portal
index		rinse	Festulolium x braunii			Angiospermae				Festulolium	x braunii														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fibigia clypeata			Angiospermae				Fibigia	clypeata														terrestrial		not confirmed														
index		rinse	Ficus carica			Angiospermae				Ficus	carica														terrestrial		present														data based solely on DAISIE portal
index		rinse	Filago gallica			Angiospermae				Filago	gallica														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Filago pyramidata			Angiospermae				Filago	pyramidata														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Filipendula kamtschatica			Angiospermae				Filipendula	kamtschatica														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fimbristylis dichotoma			Angiospermae				Fimbristylis	dichotoma														terrestrial		present														
index		rinse	Flaveria bidentis			Angiospermae				Flaveria	bidentis														terrestrial		not confirmed														
index		rinse	Foeniculum vulgare			Angiospermae				Foeniculum	vulgare														terrestrial		present														data based solely on DAISIE portal
index		rinse	Forsythia suspensa			Angiospermae				Forsythia	suspensa														terrestrial		present														
index		rinse	Forsythia viridissima			Angiospermae				Forsythia	viridissima														terrestrial		not confirmed														
index		rinse	Forsythia x intermedia			Angiospermae				Forsythia	x intermedia														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fragaria moschata			Angiospermae				Fragaria	moschata														terrestrial		present														data based solely on DAISIE portal
index		rinse	Fragaria virginiana			Angiospermae				Fragaria	virginiana														terrestrial		not confirmed														
index		rinse	Fragaria x ananassa			Angiospermae				Fragaria	x ananassa														terrestrial		present														data based solely on DAISIE portal
index		rinse	Frankenia pulverulenta			Angiospermae				Frankenia	pulverulenta														terrestrial		present														
index		rinse	Fraxinus americana			Angiospermae	Eudicotyledoneae			Fraxinus	americana														terrestrial		not confirmed														
index		rinse	Fraxinus ornus			Angiospermae	Eudicotyledoneae			Fraxinus	ornus														terrestrial		present														
index		rinse	Fraxinus pennsylvanica			Angiospermae	Eudicotyledoneae			Fraxinus	pennsylvanica														terrestrial		present														
index		rinse	Freesia alba			Angiospermae				Freesia	alba														terrestrial		not confirmed														
index		rinse	Freesia refracta			Angiospermae				Freesia	refracta														terrestrial		not confirmed														
index		rinse	Freesia x hybrida			Angiospermae				Freesia	x hybrida														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fritillaria imperialis			Angiospermae				Fritillaria	imperialis														terrestrial		present														
index		rinse	Fuchsia magellanica			Angiospermae				Fuchsia	magellanica														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fuchsia x 'Corallina'			Angiospermae				Fuchsia	x 'Corallina'														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Fumaria agraria			Angiospermae				Fumaria	agraria														terrestrial		not confirmed														
index		rinse	Fumaria capreolata			Angiospermae				Fumaria	capreolata														terrestrial		not confirmed														
index		rinse	Fumaria densiflora			Angiospermae				Fumaria	densiflora														terrestrial		not confirmed														data based solely on DAISIE portal
