index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
162		rinse	Dittrichia viscosa			Angiospermae				Dittrichia	viscosa														terrestrial		present														data based solely on DAISIE portal
162		rinse	Doronicum columnae			Angiospermae				Doronicum	columnae														terrestrial		present														data based solely on DAISIE portal
162		rinse	Doronicum pardalianches			Angiospermae				Doronicum	pardalianches														terrestrial		present														data based solely on DAISIE portal
162		rinse	Doronicum plantagineum			Angiospermae				Doronicum	plantagineum														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Doronicum x excelsum			Angiospermae				Doronicum	x excelsum														terrestrial		present														data based solely on DAISIE portal
162		rinse	Doronicum x willdenowii			Angiospermae				Doronicum	x willdenowii														terrestrial		present														data based solely on DAISIE portal
162		rinse	Dorycnium hirsutum			Angiospermae				Dorycnium	hirsutum														terrestrial		present														
162		rinse	Dorycnium pentaphyllum			Angiospermae				Dorycnium	pentaphyllum														terrestrial		present														
162		rinse	Downingia elegans			Angiospermae				Downingia	elegans														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Draba aizoides			Angiospermae				Draba	aizoides														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Dracocephalum moldavica			Angiospermae				Dracocephalum	moldavica														terrestrial		present														
162		rinse	Dracocephalum parviflorum			Angiospermae				Dracocephalum	parviflorum														terrestrial		present														
162		rinse	Dracocephalum thymiflorum			Angiospermae				Dracocephalum	thymiflorum														terrestrial		present														
162		rinse	Dracocephalum triflorum			Angiospermae				Dracocephalum	triflorum														terrestrial		not confirmed														
162		rinse	Dracunculus vulgaris			Angiospermae				Dracunculus	vulgaris														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Drosanthemum floribundum			Angiospermae				Drosanthemum	floribundum														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Duchesnea indica			Angiospermae	Eudicotyledoneae			Duchesnea	indica														terrestrial		present														
162		rinse	Dysphania glomulifera			Angiospermae				Dysphania	glomulifera														terrestrial		present														
162		rinse	Ecballium elaterium			Angiospermae				Ecballium	elaterium														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinaria capitata			Angiospermae				Echinaria	capitata														terrestrial		present														
162		rinse	Echinochloa colona			Angiospermae				Echinochloa	colona														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinochloa crus-galli			Angiospermae				Echinochloa	crus-galli														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinochloa elliptica			Angiospermae				Echinochloa	elliptica														terrestrial		present														
162		rinse	Echinochloa esculenta			Angiospermae				Echinochloa	esculenta														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinochloa frumentacea			Angiospermae				Echinochloa	frumentacea														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinochloa inundata			Angiospermae				Echinochloa	inundata														terrestrial		present														
162		rinse	Echinochloa muricata			Angiospermae				Echinochloa	muricata														terrestrial		present														
162		rinse	Echinochloa muricata muricata			Angiospermae				Echinochloa	muricata muricata														terrestrial		present														
162		rinse	Echinochloa oryzicola			Angiospermae				Echinochloa	oryzicola														terrestrial		not confirmed														
162		rinse	Echinochloa turneriana			Angiospermae				Echinochloa	turneriana														terrestrial		present														
162		rinse	Echinocystis lobata			Angiospermae	Eudicotyledoneae			Echinocystis	lobata														terrestrial		not confirmed														
162		rinse	Echinops banaticus			Angiospermae				Echinops	banaticus														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinops exaltatus			Angiospermae				Echinops	exaltatus														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echinops sphaerocephalus			Angiospermae				Echinops	sphaerocephalus														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Echium arenarium			Angiospermae				Echium	arenarium														terrestrial		not confirmed														
162		rinse	Echium pininana			Angiospermae				Echium	pininana														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Echium plantagineum			Angiospermae				Echium	plantagineum														terrestrial		present														data based solely on DAISIE portal
162		rinse	Echium rauwolfii			Angiospermae				Echium	rauwolfii														terrestrial		not confirmed														
162		rinse	Echium rosulatum			Angiospermae				Echium	rosulatum														terrestrial		not confirmed														
162		rinse	Eclipta prostrata			Angiospermae				Eclipta	prostrata														terrestrial		present														
162		rinse	Egeria densa			Angiospermae	Monocotyledoneae			Egeria	densa														freshwater		present														
162		rinse	Ehrharta longiflora			Angiospermae				Ehrharta	longiflora														terrestrial		present														
162		rinse	Ehrharta stipoides			Angiospermae				Ehrharta	stipoides														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Eichhornia crassipes			Angiospermae	Monocotyledoneae			Eichhornia	crassipes														freshwater		present														
162		rinse	Einadia polygonoides			Angiospermae				Einadia	polygonoides														terrestrial		present														
162		rinse	Elaeagnus angustifolia			Angiospermae	Eudicotyledoneae			Elaeagnus	angustifolia														terrestrial		present														
162		rinse	Elaeagnus macrophylla			Angiospermae	Eudicotyledoneae			Elaeagnus	macrophylla														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Elaeagnus multiflora			Angiospermae	Eudicotyledoneae			Elaeagnus	multiflora														terrestrial		present														
162		rinse	Elaeagnus pungens			Angiospermae	Eudicotyledoneae			Elaeagnus	pungens														terrestrial		not confirmed														
162		rinse	Elaeagnus umbellata			Angiospermae	Eudicotyledoneae			Elaeagnus	umbellata														terrestrial		present														
162		rinse	Elaeagnus x submacrophylla			Angiospermae	Eudicotyledoneae			Elaeagnus	x submacrophylla														terrestrial		present														
162		rinse	Elatine alsinastrum			Angiospermae				Elatine	alsinastrum														terrestrial		present														
162		rinse	Eleocharis bonariensis			Angiospermae				Eleocharis	bonariensis														terrestrial		not confirmed														
162		rinse	Eleusine africana			Angiospermae	Monocotyledoneae			Eleusine	africana														terrestrial		present														data based solely on DAISIE portal
162		rinse	Eleusine coracana			Angiospermae	Monocotyledoneae			Eleusine	coracana														terrestrial		present														
162		rinse	Eleusine indica			Angiospermae	Monocotyledoneae			Eleusine	indica														terrestrial		present														
162		rinse	Eleusine multiflora			Angiospermae	Monocotyledoneae			Eleusine	multiflora														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Eleusine tristachya			Angiospermae	Monocotyledoneae			Eleusine	tristachya														terrestrial		present														data based solely on DAISIE portal
162		rinse	Elodea callitrichoides			Angiospermae	Monocotyledoneae			Elodea	callitrichoides														freshwater		not confirmed														
162		rinse	Elodea canadensis			Angiospermae	Monocotyledoneae			Elodea	canadensis														freshwater		present														
162		rinse	Elodea nuttallii			Angiospermae	Monocotyledoneae			Elodea	nuttallii														freshwater		present														
162		rinse	Elsholtzia ciliata			Angiospermae				Elsholtzia	ciliata														terrestrial		present														
162		rinse	Elymus canadensis			Angiospermae				Elymus	canadensis														terrestrial		present														
162		rinse	Elymus elongatus			Angiospermae				Elymus	elongatus														terrestrial		present														
162		rinse	Elymus elongatus elongatus			Angiospermae				Elymus	elongatus elongatus														terrestrial		present														
162		rinse	Elymus hystrix			Angiospermae				Elymus	hystrix														terrestrial		present														
162		rinse	Elymus scabrus			Angiospermae				Elymus	scabrus														terrestrial		present														data based solely on DAISIE portal
162		rinse	Emex australis			Angiospermae				Emex	australis														terrestrial		present														
162		rinse	Emex spinosa			Angiospermae				Emex	spinosa														terrestrial		present														
162		rinse	Enarthrocarpus clavatus			Angiospermae				Enarthrocarpus	clavatus														terrestrial		not confirmed														
162		rinse	Enarthrocarpus lyratus			Angiospermae				Enarthrocarpus	lyratus														terrestrial		present														
162		rinse	Enneapogon desvauxii			Angiospermae				Enneapogon	desvauxii														terrestrial		present														
162		rinse	Enneapogon scaber			Angiospermae				Enneapogon	scaber														terrestrial		present														
162		rinse	Enteropogon acicularis			Angiospermae				Enteropogon	acicularis														terrestrial		present														
162		rinse	Epilobium brachycarpum			Angiospermae	Eudicotyledoneae			Epilobium	brachycarpum														terrestrial		not confirmed														
162		rinse	Epilobium brunnescens			Angiospermae	Eudicotyledoneae			Epilobium	brunnescens														terrestrial		not confirmed														data based solely on DAISIE portal
162		rinse	Epilobium ciliatum			Angiospermae	Eudicotyledoneae			Epilobium	ciliatum														terrestrial		present														
162		rinse	Epilobium ciliatum x lanceolatum			Angiospermae	Eudicotyledoneae			Epilobium	ciliatum x lanceolatum														terrestrial		present														data based solely on DAISIE portal
162		rinse	Epilobium dodonaei			Angiospermae	Eudicotyledoneae			Epilobium	dodonaei														terrestrial		present														
