index	nameMatchValidation	taxonID	datasetName	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey	gbifapi_acceptedScientificName
8633	ok		rinse	Passerina amoena	Passerina amoena		Animalia	Chordata	Aves			Passerina	amoena													terrestrial		not confirmed																5230861	Passerina amoena (Say, 1822)	Passerina amoena	ACCEPTED	SPECIES	EXACT	100	5230861	Passerina amoena (Say, 1822)
8634	ok		rinse	Passerina caerulea	Passerina caerulea		Animalia	Chordata	Aves			Passerina	caerulea													terrestrial		present																5230862	Passerina caerulea (Linnaeus, 1758)	Passerina caerulea	ACCEPTED	SPECIES	EXACT	100	5230862	Passerina caerulea (Linnaeus, 1758)
8635	ok		rinse	Passerina ciris	Passerina ciris		Animalia	Chordata	Aves			Passerina	ciris													terrestrial		not confirmed																5230852	Passerina ciris (Linnaeus, 1758)	Passerina ciris	ACCEPTED	SPECIES	EXACT	100	5230852	Passerina ciris (Linnaeus, 1758)
8636	ok		rinse	Passerina cyanea	Passerina cyanea		Animalia	Chordata	Aves			Passerina	cyanea													terrestrial		not confirmed																2490327	Passerina cyanea (Linnaeus, 1766)	Passerina cyanea	ACCEPTED	SPECIES	EXACT	100	2490327	Passerina cyanea (Linnaeus, 1766)
8637	ok		rinse	Passerina leclancherii	Passerina leclancherii		Animalia	Chordata	Aves			Passerina	leclancherii													terrestrial		not confirmed																5230870	Passerina leclancherii Lafresnaye, 1840	Passerina leclancherii	ACCEPTED	SPECIES	EXACT	100	5230870	Passerina leclancherii Lafresnaye, 1840
8638	ok		rinse	Passerina versicolor	Passerina versicolor		Animalia	Chordata	Aves			Passerina	versicolor													terrestrial		not confirmed																5230855	Passerina versicolor (Bonaparte, 1838)	Passerina versicolor	ACCEPTED	SPECIES	EXACT	100	5230855	Passerina versicolor (Bonaparte, 1838)
8639	ok		rinse	Pavo cristatus	Pavo cristatus		Animalia	Chordata	Aves			Pavo	cristatus													terrestrial		present																2473603	Pavo cristatus Linnaeus, 1758	Pavo cristatus	ACCEPTED	SPECIES	EXACT	100	2473603	Pavo cristatus Linnaeus, 1758
8640	ok		rinse	Pecari tajacu	Pecari tajacu		Animalia	Chordata	Mammalia			Pecari	tajacu													terrestrial		not confirmed																2440995	Pecari tajacu (Linnaeus, 1758)	Pecari tajacu	ACCEPTED	SPECIES	EXACT	100	2440995	Pecari tajacu (Linnaeus, 1758)
8641	ok		rinse	Pelecanus crispus	Pelecanus crispus		Animalia	Chordata	Aves			Pelecanus	crispus													freshwater+terrestrial		not confirmed																2480353	Pelecanus crispus Bruch, 1832	Pelecanus crispus	ACCEPTED	SPECIES	EXACT	100	2480353	Pelecanus crispus Bruch, 1832
8642	ok		rinse	Pelecanus onocrotalus	Pelecanus onocrotalus		Animalia	Chordata	Aves			Pelecanus	onocrotalus													freshwater+terrestrial		not confirmed																2480350	Pelecanus onocrotalus Linnaeus, 1758	Pelecanus onocrotalus	ACCEPTED	SPECIES	EXACT	100	2480350	Pelecanus onocrotalus Linnaeus, 1758
8643	ok		rinse	Pelecanus rufescens	Pelecanus rufescens		Animalia	Chordata	Aves			Pelecanus	rufescens													freshwater+terrestrial		present																2480352	Pelecanus rufescens Gmelin, 1789	Pelecanus rufescens	ACCEPTED	SPECIES	EXACT	100	2480352	Pelecanus rufescens Gmelin, 1789
8644	ok		rinse	Pelophylax bedriagae	Pelophylax bedriagae		Animalia	Chordata	Amphibia			Pelophylax	bedriagae													freshwater+terrestrial		present																2426640	Pelophylax bedriagae (Camerano, 1882)	Pelophylax bedriagae	ACCEPTED	SPECIES	EXACT	100	2426640	Pelophylax bedriagae (Camerano, 1882)
8645	ok		rinse	Pelophylax esculentus	Pelophylax esculentus		Animalia	Chordata	Amphibia			Pelophylax	esculentus													freshwater+terrestrial		not confirmed																5784980	Pelophylax esculentus (Linnaeus, 1758)	Pelophylax esculentus	SYNONYM	SPECIES	EXACT	100	2426661	Pelophylax ridibundus (Pallas, 1771)
8646	ok		rinse	Pelophylax kurtmuelleri	Pelophylax kurtmuelleri		Animalia	Chordata	Amphibia			Pelophylax	kurtmuelleri													freshwater		present																2426650	Pelophylax kurtmuelleri (Gayda, 1940)	Pelophylax kurtmuelleri	ACCEPTED	SPECIES	EXACT	100	2426650	Pelophylax kurtmuelleri (Gayda, 1940)
8647	ok		rinse	Pelophylax lessonae	Pelophylax lessonae		Animalia	Chordata	Amphibia			Pelophylax	lessonae													freshwater+terrestrial		present																2426654	Pelophylax lessonae (Camerano, 1882)	Pelophylax lessonae	ACCEPTED	SPECIES	EXACT	100	2426654	Pelophylax lessonae (Camerano, 1882)
8648	ok		rinse	Pelophylax ridibundus	Pelophylax ridibundus		Animalia	Chordata	Amphibia			Pelophylax	ridibundus													freshwater+terrestrial		present																2426661	Pelophylax ridibundus (Pallas, 1771)	Pelophylax ridibundus	ACCEPTED	SPECIES	EXACT	100	2426661	Pelophylax ridibundus (Pallas, 1771)
8649	ok		rinse	Perdix perdix	Perdix perdix		Animalia	Chordata	Aves			Perdix	perdix													terrestrial		present																2473958	Perdix perdix (Linnaeus, 1758)	Perdix perdix	ACCEPTED	SPECIES	EXACT	100	2473958	Perdix perdix (Linnaeus, 1758)
8650	ok		rinse	Perophora japonica	Perophora japonica		Animalia	Chordata	Ascidiacea			Perophora	japonica													marine		not confirmed																5200487	Perophora japonica Oka, 1927	Perophora japonica	ACCEPTED	SPECIES	EXACT	100	5200487	Perophora japonica Oka, 1927
8651	ok		rinse	Phaethon aethereus	Phaethon aethereus		Animalia	Chordata	Aves			Phaethon	aethereus													terrestrial		not confirmed																2481367	Phaethon aethereus Linnaeus, 1758	Phaethon aethereus	ACCEPTED	SPECIES	EXACT	100	2481367	Phaethon aethereus Linnaeus, 1758
8652	ok		rinse	Phalacrocorax auritus	Phalacrocorax auritus		Animalia	Chordata	Aves			Phalacrocorax	auritus													terrestrial		present																2481875	Phalacrocorax auritus (Lesson, 1831)	Phalacrocorax auritus	ACCEPTED	SPECIES	EXACT	100	2481875	Phalacrocorax auritus (Lesson, 1831)
8653	ok		rinse	Phallusia mammillata	Phallusia mammillata		Animalia	Chordata	Ascidiacea			Phallusia	mammillata													marine		not confirmed																2330609	Phallusia mammillata (Cuvier, 1815)	Phallusia mammillata	ACCEPTED	SPECIES	EXACT	100	2330609	Phallusia mammillata (Cuvier, 1815)
8654	ok		rinse	Phasianus colchicus	Phasianus colchicus		Animalia	Chordata	Aves			Phasianus	colchicus													terrestrial		present																2473744	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus	ACCEPTED	SPECIES	EXACT	100	2473744	Phasianus colchicus Linnaeus, 1758
8655	ok		rinse	Phasianus versicolor	Phasianus versicolor		Animalia	Chordata	Aves			Phasianus	versicolor													terrestrial		not confirmed																5227775	Phasianus versicolor Vieillot, 1825	Phasianus versicolor	ACCEPTED	SPECIES	EXACT	100	5227775	Phasianus versicolor Vieillot, 1825
8656	ok		rinse	Pheucticus melanocephalus	Pheucticus melanocephalus		Animalia	Chordata	Aves			Pheucticus	melanocephalus													terrestrial		not confirmed																2490487	Pheucticus melanocephalus (Swainson, 1827)	Pheucticus melanocephalus	ACCEPTED	SPECIES	EXACT	100	2490487	Pheucticus melanocephalus (Swainson, 1827)
8657	ok		rinse	Phoeniconaias minor	Phoeniconaias minor		Animalia	Chordata	Aves			Phoeniconaias	minor													freshwater+terrestrial		present																2481104	Phoeniconaias minor (Geoffroy Saint-Hilaire, 1798)	Phoeniconaias minor	ACCEPTED	SPECIES	EXACT	100	2481104	Phoeniconaias minor (Geoffroy Saint-Hilaire, 1798)
8658	ok		rinse	Phoenicopterus chilensis	Phoenicopterus chilensis		Animalia	Chordata	Aves			Phoenicopterus	chilensis													freshwater+terrestrial		present																2481110	Phoenicopterus chilensis Molina, 1782	Phoenicopterus chilensis	ACCEPTED	SPECIES	EXACT	100	2481110	Phoenicopterus chilensis Molina, 1782
8659	ok		rinse	Phoenicopterus roseus	Phoenicopterus roseus		Animalia	Chordata	Aves			Phoenicopterus	roseus													freshwater+terrestrial		present																4352332	Phoenicopterus roseus Pallas, 1811	Phoenicopterus roseus	ACCEPTED	SPECIES	EXACT	100	4352332	Phoenicopterus roseus Pallas, 1811
8660	ok		rinse	Phoenicopterus ruber	Phoenicopterus ruber		Animalia	Chordata	Aves			Phoenicopterus	ruber													freshwater+terrestrial		present																8194043	Phoenicopterus ruber Linnaeus, 1758	Phoenicopterus ruber	ACCEPTED	SPECIES	EXACT	99	8194043	Phoenicopterus ruber Linnaeus, 1758
8661	ok		rinse	Phoenicurus auroreus	Phoenicurus auroreus		Animalia	Chordata	Aves			Phoenicurus	auroreus													terrestrial		not confirmed																5231223	Phoenicurus auroreus (Pallas, 1776)	Phoenicurus auroreus	ACCEPTED	SPECIES	EXACT	100	5231223	Phoenicurus auroreus (Pallas, 1776)
8662	ok		rinse	Phoenicurus leucocephalus	Phoenicurus leucocephalus		Animalia	Chordata	Aves			Phoenicurus	leucocephalus													terrestrial		not confirmed																6089319	Phoenicurus leucocephalus	Phoenicurus leucocephalus	ACCEPTED	SPECIES	EXACT	100	6089319	Phoenicurus leucocephalus
8663	ok		rinse	Pimephales promelas	Pimephales promelas		Animalia	Chordata	Actinopterygii			Pimephales	promelas													freshwater		present																2367742	Pimephales promelas Rafinesque, 1820	Pimephales promelas	ACCEPTED	SPECIES	EXACT	100	2367742	Pimephales promelas Rafinesque, 1820
8664	ok		rinse	Pipilo maculatus	Pipilo maculatus		Animalia	Chordata	Aves			Pipilo	maculatus													terrestrial		not confirmed																2491210	Pipilo maculatus Swainson, 1827	Pipilo maculatus	ACCEPTED	SPECIES	EXACT	100	2491210	Pipilo maculatus Swainson, 1827
8665	ok		rinse	Pisodonophis semicinctus	Pisodonophis semicinctus		Animalia	Chordata	Actinopterygii			Pisodonophis	semicinctus													marine		not confirmed																2404969	Pisodonophis semicinctus (Richardson, 1848)	Pisodonophis semicinctus	ACCEPTED	SPECIES	EXACT	100	2404969	Pisodonophis semicinctus (Richardson, 1848)
8666	ok		rinse	Platalea alba	Platalea alba		Animalia	Chordata	Aves			Platalea	alba													terrestrial		present																2480800	Platalea alba Scopoli, 1786	Platalea alba	ACCEPTED	SPECIES	EXACT	100	2480800	Platalea alba Scopoli, 1786
8667	ok		rinse	Platycercus adscitus	Platycercus adscitus		Animalia	Chordata	Aves			Platycercus	adscitus													terrestrial		not confirmed																2479308	Platycercus adscitus (Latham, 1790)	Platycercus adscitus	ACCEPTED	SPECIES	EXACT	100	2479308	Platycercus adscitus (Latham, 1790)
8668	ok		rinse	Platycercus elegans	Platycercus elegans		Animalia	Chordata	Aves			Platycercus	elegans													terrestrial		present																2479311	Platycercus elegans (Gmelin, 1788)	Platycercus elegans	ACCEPTED	SPECIES	EXACT	100	2479311	Platycercus elegans (Gmelin, 1788)
8669	ok		rinse	Platycercus eximius	Platycercus eximius		Animalia	Chordata	Aves			Platycercus	eximius													terrestrial		present																2479329	Platycercus eximius (Shaw, 1792)	Platycercus eximius	ACCEPTED	SPECIES	EXACT	100	2479329	Platycercus eximius (Shaw, 1792)
8670	ok		rinse	Plectropterus gambensis	Plectropterus gambensis		Animalia	Chordata	Aves			Plectropterus	gambensis													freshwater+terrestrial		not confirmed																5232465	Plectropterus gambensis (Linnaeus, 1766)	Plectropterus gambensis	ACCEPTED	SPECIES	EXACT	100	5232465	Plectropterus gambensis (Linnaeus, 1766)
8671	ok		rinse	Plegadis falcinellus	Plegadis falcinellus		Animalia	Chordata	Aves			Plegadis	falcinellus													terrestrial		present																2480773	Plegadis falcinellus (Linnaeus, 1766)	Plegadis falcinellus	ACCEPTED	SPECIES	EXACT	100	2480773	Plegadis falcinellus (Linnaeus, 1766)
8672	ok		rinse	Plegadis ridgwayi	Plegadis ridgwayi		Animalia	Chordata	Aves			Plegadis	ridgwayi													terrestrial		present																2480772	Plegadis ridgwayi (Allen, 1876)	Plegadis ridgwayi	ACCEPTED	SPECIES	EXACT	100	2480772	Plegadis ridgwayi (Allen, 1876)
8673	ok		rinse	Ploceus baglafecht	Ploceus baglafecht		Animalia	Chordata	Aves			Ploceus	baglafecht													terrestrial		not confirmed																2494061	Ploceus baglafecht (Daudin, 1802)	Ploceus baglafecht	ACCEPTED	SPECIES	EXACT	100	2494061	Ploceus baglafecht (Daudin, 1802)
8674	ok		rinse	Ploceus castaneiceps	Ploceus castaneiceps		Animalia	Chordata	Aves			Ploceus	castaneiceps													terrestrial		not confirmed																2494025	Ploceus castaneiceps (Sharpe, 1890)	Ploceus castaneiceps	ACCEPTED	SPECIES	EXACT	100	2494025	Ploceus castaneiceps (Sharpe, 1890)
8675	ok		rinse	Ploceus cucullatus	Ploceus cucullatus		Animalia	Chordata	Aves			Ploceus	cucullatus													terrestrial		not confirmed																2494058	Ploceus cucullatus (Statius Muller, 1776)	Ploceus cucullatus	ACCEPTED	SPECIES	EXACT	100	2494058	Ploceus cucullatus (Statius Muller, 1776)
8676	ok		rinse	Ploceus jacksoni	Ploceus jacksoni		Animalia	Chordata	Aves			Ploceus	jacksoni													terrestrial		present																2494066	Ploceus jacksoni Shelley, 1888	Ploceus jacksoni	ACCEPTED	SPECIES	EXACT	100	2494066	Ploceus jacksoni Shelley, 1888
8677	ok		rinse	Ploceus melanocephalus	Ploceus melanocephalus		Animalia	Chordata	Aves			Ploceus	melanocephalus													terrestrial		present																2494070	Ploceus melanocephalus (Linnaeus, 1758)	Ploceus melanocephalus	ACCEPTED	SPECIES	EXACT	100	2494070	Ploceus melanocephalus (Linnaeus, 1758)
8678	ok		rinse	Ploceus vitellinus	Ploceus vitellinus		Animalia	Chordata	Aves			Ploceus	vitellinus													terrestrial		not confirmed																2494057	Ploceus vitellinus (Lichtenstein, 1823)	Ploceus vitellinus	ACCEPTED	SPECIES	EXACT	100	2494057	Ploceus vitellinus (Lichtenstein, 1823)
8679	ok		rinse	Pluvianus aegyptius	Pluvianus aegyptius		Animalia	Chordata	Aves			Pluvianus	aegyptius													freshwater+terrestrial		present																2480762	Pluvianus aegyptius (Linnaeus, 1758)	Pluvianus aegyptius	ACCEPTED	SPECIES	EXACT	100	2480762	Pluvianus aegyptius (Linnaeus, 1758)
8680	ok		rinse	Podarcis muralis	Podarcis muralis		Animalia	Chordata	Reptilia			Podarcis	muralis													terrestrial		present																2469188	Podarcis muralis (Laurenti, 1768)	Podarcis muralis	ACCEPTED	SPECIES	EXACT	100	2469188	Podarcis muralis (Laurenti, 1768)
8681	ok		rinse	Podarcis siculus	Podarcis siculus		Animalia	Chordata	Reptilia			Podarcis	siculus													terrestrial		present																2469202	Podarcis siculus (Rafinesque-schmaltz, 1810)	Podarcis siculus	ACCEPTED	SPECIES	EXACT	99	2469202	Podarcis siculus (Rafinesque-schmaltz, 1810)
8682	ok		rinse	Poecilia reticulata	Poecilia reticulata		Animalia	Chordata	Actinopterygii			Poecilia	reticulata													marine		not confirmed																2350050	Poecilia reticulata Peters, 1859	Poecilia reticulata	ACCEPTED	SPECIES	EXACT	99	2350050	Poecilia reticulata Peters, 1859
8683	HIGHERRANK species to genus		rinse	Poephila guttata	Poephila guttata		Animalia	Chordata	Aves			Poephila	guttata													terrestrial		present																2493586	Poephila Gould, 1842	Poephila	ACCEPTED	GENUS	HIGHERRANK	93	2493586	Poephila Gould, 1842
8684	ok		rinse	Poicephalus senegalus	Poicephalus senegalus		Animalia	Chordata	Aves			Poicephalus	senegalus													terrestrial		present																2479964	Poicephalus senegalus (Linnaeus, 1766)	Poicephalus senegalus	ACCEPTED	SPECIES	EXACT	100	2479964	Poicephalus senegalus (Linnaeus, 1766)
8685	ok		rinse	Polytelis alexandrae	Polytelis alexandrae		Animalia	Chordata	Aves			Polytelis	alexandrae													terrestrial		not confirmed																2479497	Polytelis alexandrae Gould, 1863	Polytelis alexandrae	ACCEPTED	SPECIES	EXACT	100	2479497	Polytelis alexandrae Gould, 1863
8686	ok		rinse	Porphyrio madagascariensis	Porphyrio madagascariensis		Animalia	Chordata	Aves			Porphyrio	madagascariensis													terrestrial		not confirmed																6101147	Porphyrio madagascariensis (Latham, 1801)	Porphyrio madagascariensis	ACCEPTED	SPECIES	EXACT	100	6101147	Porphyrio madagascariensis (Latham, 1801)
8687	ok		rinse	Porphyrio poliocephalus	Porphyrio poliocephalus		Animalia	Chordata	Aves			Porphyrio	poliocephalus													freshwater+terrestrial		present																5739284	Porphyrio poliocephalus	Porphyrio poliocephalus	ACCEPTED	SPECIES	EXACT	100	5739284	Porphyrio poliocephalus
8688	ok		rinse	Porphyrio porphyrio	Porphyrio porphyrio		Animalia	Chordata	Aves			Porphyrio	porphyrio													freshwater+terrestrial+marine		present																2474416	Porphyrio porphyrio (Linnaeus, 1758)	Porphyrio porphyrio	ACCEPTED	SPECIES	EXACT	100	2474416	Porphyrio porphyrio (Linnaeus, 1758)
8689	ok		rinse	Procyon cancrivorus	Procyon cancrivorus		Animalia	Chordata	Mammalia			Procyon	cancrivorus													terrestrial		present																5218813	Procyon cancrivorus (G.[Baron] Cuvier, 1798)	Procyon cancrivorus	ACCEPTED	SPECIES	EXACT	100	5218813	Procyon cancrivorus (G.[Baron] Cuvier, 1798)
8690	ok		rinse	Procyon lotor	Procyon lotor		Animalia	Chordata	Mammalia			Procyon	lotor													terrestrial		present																5218786	Procyon lotor (Linnaeus, 1758)	Procyon lotor	ACCEPTED	SPECIES	EXACT	100	5218786	Procyon lotor (Linnaeus, 1758)
8691	ok		rinse	Progne subis	Progne subis		Animalia	Chordata	Aves			Progne	subis													terrestrial		not confirmed																2489129	Progne subis (Linnaeus, 1758)	Progne subis	ACCEPTED	SPECIES	EXACT	100	2489129	Progne subis (Linnaeus, 1758)
8692	ok		rinse	Proterorhinus marmoratus	Proterorhinus marmoratus		Animalia	Chordata	Actinopterygii			Proterorhinus	marmoratus													freshwater		not confirmed																2379235	Proterorhinus marmoratus (Pallas, 1814)	Proterorhinus marmoratus	ACCEPTED	SPECIES	EXACT	100	2379235	Proterorhinus marmoratus (Pallas, 1814)
8693	ok		rinse	Proterorhinus semilunaris	Proterorhinus semilunaris		Animalia	Chordata	Actinopterygii			Proterorhinus	semilunaris													marine+freshwater		present																2379245	Proterorhinus semilunaris (Heckel, 1837)	Proterorhinus semilunaris	ACCEPTED	SPECIES	EXACT	100	2379245	Proterorhinus semilunaris (Heckel, 1837)
8694	ok		rinse	Psephotus haematonotus	Psephotus haematonotus		Animalia	Chordata	Aves			Psephotus	haematonotus													terrestrial		present																2480089	Psephotus haematonotus (Gould, 1838)	Psephotus haematonotus	ACCEPTED	SPECIES	EXACT	100	2480089	Psephotus haematonotus (Gould, 1838)
8695	ok		rinse	Pseudemys rubriventris	Pseudemys rubriventris		Animalia	Chordata	Reptilia			Pseudemys	rubriventris													terrestrial		present																2442833	Pseudemys rubriventris (Le Conte, 1830)	Pseudemys rubriventris	ACCEPTED	SPECIES	EXACT	99	2442833	Pseudemys rubriventris (Le Conte, 1830)
8696	ok		rinse	Pseudorasbora parva	Pseudorasbora parva		Animalia	Chordata	Actinopterygii			Pseudorasbora	parva													freshwater		present																2362868	Pseudorasbora parva (Temminck & Schlegel, 1846)	Pseudorasbora parva	ACCEPTED	SPECIES	EXACT	100	2362868	Pseudorasbora parva (Temminck & Schlegel, 1846)
8697	ok		rinse	Psittacula alexandri	Psittacula alexandri		Animalia	Chordata	Aves			Psittacula	alexandri													terrestrial		not confirmed																5229045	Psittacula alexandri (Linnaeus, 1758)	Psittacula alexandri	ACCEPTED	SPECIES	EXACT	100	5229045	Psittacula alexandri (Linnaeus, 1758)
8698	ok		rinse	Psittacula cyanocephala	Psittacula cyanocephala		Animalia	Chordata	Aves			Psittacula	cyanocephala													terrestrial		not confirmed																5229044	Psittacula cyanocephala (Linnaeus, 1766)	Psittacula cyanocephala	ACCEPTED	SPECIES	EXACT	100	5229044	Psittacula cyanocephala (Linnaeus, 1766)
8699	ok		rinse	Psittacula derbiana	Psittacula derbiana		Animalia	Chordata	Aves			Psittacula	derbiana													terrestrial		not confirmed																5229072	Psittacula derbiana (Fraser, 1852)	Psittacula derbiana	ACCEPTED	SPECIES	EXACT	100	5229072	Psittacula derbiana (Fraser, 1852)
8700	ok		rinse	Psittacula eupatria	Psittacula eupatria		Animalia	Chordata	Aves			Psittacula	eupatria													terrestrial		present																5229055	Psittacula eupatria (Linnaeus, 1766)	Psittacula eupatria	ACCEPTED	SPECIES	EXACT	100	5229055	Psittacula eupatria (Linnaeus, 1766)
8701	ok		rinse	Psittacula krameri	Psittacula krameri		Animalia	Chordata	Aves			Psittacula	krameri													terrestrial		present																2479226	Psittacula krameri (Scopoli, 1769)	Psittacula krameri	ACCEPTED	SPECIES	EXACT	100	2479226	Psittacula krameri (Scopoli, 1769)
8702	ok		rinse	Psittacus erithacus	Psittacus erithacus		Animalia	Chordata	Aves			Psittacus	erithacus													terrestrial		present 																2480181	Psittacus erithacus Linnaeus, 1758	Psittacus erithacus	ACCEPTED	SPECIES	EXACT	100	2480181	Psittacus erithacus Linnaeus, 1758
8703	ok		rinse	Pycnonotus aurigaster	Pycnonotus aurigaster		Animalia	Chordata	Aves			Pycnonotus	aurigaster													terrestrial		not confirmed																2486121	Pycnonotus aurigaster (Vieillot, 1818)	Pycnonotus aurigaster	ACCEPTED	SPECIES	EXACT	100	2486121	Pycnonotus aurigaster (Vieillot, 1818)
8704	ok		rinse	Pycnonotus barbatus	Pycnonotus barbatus		Animalia	Chordata	Aves			Pycnonotus	barbatus													terrestrial		not confirmed																2486147	Pycnonotus barbatus (Desfontaines, 1789)	Pycnonotus barbatus	ACCEPTED	SPECIES	EXACT	100	2486147	Pycnonotus barbatus (Desfontaines, 1789)
8705	ok		rinse	Pycnonotus cafer	Pycnonotus cafer		Animalia	Chordata	Aves			Pycnonotus	cafer													terrestrial		present																2486131	Pycnonotus cafer (Linnaeus, 1766)	Pycnonotus cafer	ACCEPTED	SPECIES	EXACT	100	2486131	Pycnonotus cafer (Linnaeus, 1766)
8706	ok		rinse	Pycnonotus jocosus	Pycnonotus jocosus		Animalia	Chordata	Aves			Pycnonotus	jocosus													terrestrial		present																2486151	Pycnonotus jocosus (Linnaeus, 1758)	Pycnonotus jocosus	ACCEPTED	SPECIES	EXACT	100	2486151	Pycnonotus jocosus (Linnaeus, 1758)
8707	ok		rinse	Pycnonotus leucotis	Pycnonotus leucotis		Animalia	Chordata	Aves			Pycnonotus	leucotis													terrestrial		not confirmed																2486132	Pycnonotus leucotis (Gould, 1836)	Pycnonotus leucotis	ACCEPTED	SPECIES	EXACT	100	2486132	Pycnonotus leucotis (Gould, 1836)
8708	ok		rinse	Pycnonotus sinensis	Pycnonotus sinensis		Animalia	Chordata	Aves			Pycnonotus	sinensis													terrestrial		not confirmed																2486150	Pycnonotus sinensis (Gmelin, 1789)	Pycnonotus sinensis	ACCEPTED	SPECIES	EXACT	100	2486150	Pycnonotus sinensis (Gmelin, 1789)
8709	ok		rinse	Pyrrhocorax graculus	Pyrrhocorax graculus		Animalia	Chordata	Aves			Pyrrhocorax	graculus													terrestrial		not confirmed																2482553	Pyrrhocorax graculus (Linnaeus, 1766)	Pyrrhocorax graculus	ACCEPTED	SPECIES	EXACT	100	2482553	Pyrrhocorax graculus (Linnaeus, 1766)
8710	ok		rinse	Quelea erythrops	Quelea erythrops		Animalia	Chordata	Aves			Quelea	erythrops													terrestrial		not confirmed																2493988	Quelea erythrops (Hartlaub, 1848)	Quelea erythrops	ACCEPTED	SPECIES	EXACT	100	2493988	Quelea erythrops (Hartlaub, 1848)
8711	ok		rinse	Quelea quelea	Quelea quelea		Animalia	Chordata	Aves			Quelea	quelea													terrestrial		not confirmed																2493987	Quelea quelea (Linnaeus, 1758)	Quelea quelea	ACCEPTED	SPECIES	EXACT	100	2493987	Quelea quelea (Linnaeus, 1758)
8712	ok		rinse	Quiscalus major	Quiscalus major		Animalia	Chordata	Aves			Quiscalus	major													terrestrial+marine		present																2484133	Quiscalus major Vieillot, 1819	Quiscalus major	ACCEPTED	SPECIES	EXACT	100	2484133	Quiscalus major Vieillot, 1819
8713	ok		rinse	Ramphastos toco	Ramphastos toco		Animalia	Chordata	Aves			Ramphastos	toco													terrestrial		not confirmed																2478765	Ramphastos toco Statius Muller, 1776	Ramphastos toco	ACCEPTED	SPECIES	EXACT	100	2478765	Ramphastos toco Statius Muller, 1776
8714	ok		rinse	Rangifer tarandus	Rangifer tarandus		Animalia	Chordata	Mammalia			Rangifer	tarandus													terrestrial		not confirmed																5220114	Rangifer tarandus (Linnaeus, 1758)	Rangifer tarandus	ACCEPTED	SPECIES	EXACT	100	5220114	Rangifer tarandus (Linnaeus, 1758)
8715	ok		rinse	Rattus norvegicus	Rattus norvegicus		Animalia	Chordata	Mammalia			Rattus	norvegicus													terrestrial		present																2439261	Rattus norvegicus (Berkenhout, 1769)	Rattus norvegicus	ACCEPTED	SPECIES	EXACT	100	2439261	Rattus norvegicus (Berkenhout, 1769)
8716	ok		rinse	Rattus rattus	Rattus rattus		Animalia	Chordata	Mammalia			Rattus	rattus													terrestrial		present																2439270	Rattus rattus (Linnaeus, 1758)	Rattus rattus	ACCEPTED	SPECIES	EXACT	100	2439270	Rattus rattus (Linnaeus, 1758)
8717	ok		rinse	Rhea americana	Rhea americana		Animalia	Chordata	Aves			Rhea	americana													terrestrial		not confirmed																2495165	Rhea americana (Linnaeus, 1758)	Rhea americana	ACCEPTED	SPECIES	EXACT	100	2495165	Rhea americana (Linnaeus, 1758)
8718	ok		rinse	Rhodeus amarus	Rhodeus amarus		Animalia	Chordata	Actinopterygii			Rhodeus	amarus													freshwater		native																2360842	Rhodeus amarus (Bloch, 1782)	Rhodeus amarus	ACCEPTED	SPECIES	EXACT	100	2360842	Rhodeus amarus (Bloch, 1782)
8719	ok, SYNONYM		rinse	Rhodopechys obsoleta	Rhodopechys obsoleta		Animalia	Chordata	Aves			Rhodopechys	obsoleta													terrestrial		not confirmed																2494788	Rhodopechys obsoleta (M. H. K. Lichtenstein, 1823)	Rhodopechys obsoleta	SYNONYM	SPECIES	EXACT	100	2494787	Rhodospiza obsoleta (M. H. K. Lichtenstein, 1823)
8720	ok		rinse	Rhodospiza obsoleta	Rhodospiza obsoleta		Animalia	Chordata	Aves			Rhodospiza	obsoleta													terrestrial		present																2494787	Rhodospiza obsoleta (M. H. K. Lichtenstein, 1823)	Rhodospiza obsoleta	ACCEPTED	SPECIES	EXACT	100	2494787	Rhodospiza obsoleta (M. H. K. Lichtenstein, 1823)
8721	ok		rinse	Salamandra salamandra	Salamandra salamandra		Animalia	Chordata	Amphibia			Salamandra	salamandra													freshwater+terrestrial		present																2431776	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra	ACCEPTED	SPECIES	EXACT	100	2431776	Salamandra salamandra (Linnaeus, 1758)
8722	ok		rinse	Salmo salar	Salmo salar		Animalia	Chordata	Actinopterygii			Salmo	salar													freshwater		native																7595433	Salmo salar Linnaeus, 1758	Salmo salar	ACCEPTED	SPECIES	EXACT	99	7595433	Salmo salar Linnaeus, 1758
