taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
	plants	Strigosella africana (L.) Botsch. var. africana	Malcolmia africana (L.) R. Brown					Brassicaceae								Cas.						Grain	A		E AF AS-Te		X						1994		2012					
	plants	Strigosella africana (L.) Botsch. var. laxa (Lam.) Botsch	Malcolmia laxa (Lam.) DC.					Brassicaceae								Cas.						Grain	A		AS-Te		X						1895		1895					
	plants	Thlaspi alliaceum L.						Brassicaceae								Nat.?						Grain	A		E AS-Te		X	X					<1850		N?					
	plants	Pachysandra terminalis Siebold et Zucc.						Buxaceae								Cas.						Hort.	D		AS-Te		X						1994		2015					
	plants	Cabomba caroliniana A. Gray						Cabombaceae								Nat.						Hort.	D		NAM		X						1998		N					
	plants	Echinopsis silvestrii Spegazz.						Cactaceae								Cas.						Hort.	D		SAM		X						2012		2012					
	plants	Gleditsia triacanthos L.						Caesalpiniaceae								Cas.						Hort.	D		NAM		X						1959		2015					
	plants	Senna obtusifolia (L.) Irwin et Barneby	Cassia obtusifolia L.					Caesalpiniaceae								Cas.						Grain	A		AM		X						1992		2006					
	plants	Senna occidentalis (L.) Link	Cassia occidentalis L.					Caesalpiniaceae								Cas.						Grain	A		Trop.		X						1998		2005					
	plants	Calceolaria chelidonioides Humb., Bonpl. et Kunth						Calceolariaceae								Cas.						Hort., grain,etc	D/A		AM		X						1941		1995					
	plants	Campanula carpatica Jacq.						Campanulaceae								Cas.						Hort.	D		E		X	X					1951		2012					
	plants	Campanula erinus L.						Campanulaceae								Cas.						Grain,etc	A		E AF AS-Te		X						1999		2005					
	plants	Campanula fenestrellata Feer						Campanulaceae								Nat.?						Hort.	D		E		X	X	X				2001		N?					
	plants	Campanula lactiflora Bieb.						Campanulaceae								Cas.						Hort.	D		AS-Te		X						2000		2012					
	plants	Campanula latifolia L.						Campanulaceae								Nat.						Hort.	D		E AS-Te		X	X					1869		N					
	plants	Campanula medium L.						Campanulaceae								Nat.						Hort.	D		E		X	X					1974		N					
	plants	Campanula portenschlagiana Schult.						Campanulaceae								Nat.						Hort.	D		E		X	X	X				1990		N					
	plants	Campanula poscharskyana Degen						Campanulaceae								Nat.						Hort.	D		E		X						2001		N					
	plants	Campanula rhomboidalis L.						Campanulaceae								Nat.						Grass seed	D		E		X						1949		N					
	plants	Lobelia erinus L.						Campanulaceae								Cas.						Hort.	D		AF		X	X	X				1925		Ann.					
	plants	Lobelia pedunculata R. Brown	Pratia pedunculata (R. Brown) Benth.					Campanulaceae								Nat.?						Hort.	D		AUS		X						2003		N?					
	plants	Lobelia sessilifolia Lambert						Campanulaceae								Cas.						Hort.	D		AS-Te		X						2004		2004					
	plants	Lobelia siphilitica L.						Campanulaceae								Cas.						Hort.	D		NAM		X	X	X				<1934		2015					
	plants	Platycodon grandiflorus (Jacq.) DC.						Campanulaceae								Cas.						Hort.	D		AS-Te		X						2013		2014					
	plants	Trachelium caeruleum L.						Campanulaceae								Cas.						Hort.	D		E AF		X						2005		2014					
	plants	Cannabis sativa L.						Cannabaceae								Cas.						Birdseed,etc	D/A		AS		X	X	X				1853		Ann.					
	plants	Humulus scandens (Lour.) Merrill						Cannabaceae								Cas.						Hort.	D		AS		X		X				1954		1955					
	plants	Canna x generalis L.H. Bailey (hybrid of obscure origin)						Cannaceae								Cas.						Hort.	D		Cult.		X	X					1992		2015					
	plants	Centranthus ruber (L.) DC.						Caprifoliaceae								Nat.						Hort.	D		E AF AS-Te		X	X	X				1869		N					
	plants	Cephalaria alpina (L.) Roem. et Schult.						Caprifoliaceae								Cas.						Hort.	D		E		 	X					1970		1970					
	plants	Cephalaria gigantea (Ledeb.) Bobrov						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X						2006		2014					
	plants	Cephalaria syriaca (L.) Roem. et Schult.						Caprifoliaceae								Cas.						Grain, wool	A		E AF AS-Te		X	X					1891		2011					
	plants	Dipsacus laciniatus L.						Caprifoliaceae								Nat.						Ore,etc	A		E AS-Te		X	X	X				1876		N					
	plants	Dipsacus sativus (L.) Honck.						Caprifoliaceae								Cas.						Hort.	D		?			X					<1835		1953					
	plants	Dipsacus strigosus Willd. ex Roem. et Schult.						Caprifoliaceae								Nat.						Hort.?	D?		E AS-Te		X		X				2012		N					
	plants	Knautia integrifolia (L.) Bertol.						Caprifoliaceae								Cas.						Grain	A		E AF AS-Te		X						1997		1997					
	plants	Knautia macedonica Griseb.						Caprifoliaceae								Cas.						Hort.	D		E		X						2011		2015					
	plants	Kolkwitzia amabilis Graebn.						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X						2012		2013					
	plants	Leycesteria formosa Wallich						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X	X					2006		2014					
	plants	Lonicera acuminata Wall.	Incl. L. henryi Hemsl.					Caprifoliaceae								Nat.						Hort.	D		AS-Te		X	X					2009		N					
	plants	Lonicera caprifolium L.						Caprifoliaceae								Nat.?						Hort.	D		E AS-Te		X	X	X				1851		N?					
	plants	Lonicera chrysantha Turcz. ex Ledeb.						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X						2012		2012					
	plants	Lonicera involucrata (Richardson) Banks ex Spreng. 						Caprifoliaceae								Cas.						Hort.	D		NAM		X						2014		2014					
	plants	Lonicera japonica Thunb. ex Murray						Caprifoliaceae								Nat.						Hort.	D		AS-Te		X	X	X				1984		N					
	plants	Lonicera maackii (Rupr.) Maxim.						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X						2015		2015					
	plants	Lonicera morrowii Gray						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X						2010		2010					
	plants	Lonicera nitida Wils.						Caprifoliaceae								Nat.						Hort.	D		AS-Te		X	X					2000		N					
	plants	Lonicera pileata Oliv.						Caprifoliaceae								Nat.						Hort.	D		AS-Te		X						2004		N					
	plants	Lonicera sempervirens L.						Caprifoliaceae								Cas.						Hort.	D		NAM		 	X					1952		1953					
	plants	Lonicera tatarica L.						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X	X	X				1939		2015					
	plants	Lonicera x italica Tausch (L. caprifolium x etrusca Santi)						Caprifoliaceae								Cas.?						Hort.	D		Cult.		X	X	 				1864		1948					
	plants	Lonicera x purpusii Rehd. (L. fragrantissima Lindl. et Paxt. x standishii Jacq.)						Caprifoliaceae								Cas.						Hort.	D		Cult.		X						2006		2006					
	plants	Scabiosa atropurpurea L.						Caprifoliaceae								Cas.						Hort.	D		E AF AS-Te			X					<1835		<1835					
	plants	Symphoricarpos albus (L.) S.F. Blake						Caprifoliaceae								Nat.						Hort.	D		NAM		X	X	X				1866		N					
	plants	Symphoricarpos x chenaultii Rehd. (S. microphyllus Humb., Bonpl. et Kunth x orbiculatus Moench)						Caprifoliaceae								Cas.?						Hort.	D		Cult.		?	?	?				?		?					
	plants	Symphoricarpos x doorenbosii Krüssm. (S. x chenaultii x albus)						Caprifoliaceae								Nat.						Hort.	D		Cult.		X	X					1955		N					
	plants	Symphoricarpos orbiculatus Moench						Caprifoliaceae								Cas.						Hort.	D		NAM		X						2012		2014					
	plants	Valeriana phu L.						Caprifoliaceae								Cas.						Hort.	D		AS-Te			X					<1850		1910					
	plants	Valeriana pyrenaica L.						Caprifoliaceae								Cas.						Hort.	D		E			X					<1957		<1957					
	plants	Valerianella coronata (L.) DC.						Caprifoliaceae								Cas.						Seeds	A		E AF AS-Te		X	X					1823		1906					
	plants	Valerianella eriocarpa Desv.						Caprifoliaceae								Cas.						Seeds	A		E AF AS-Te		X	X	X				1813		1954					
	plants	Valerianella locusta (L.) Laterr. var. oleracea (Schlecht.) Breistr.						Caprifoliaceae								Cas.						Agric.	D		E AF AS-Te		X						2005		2015					
	plants	Valerianella vesicaria (L.) Moench						Caprifoliaceae								Cas.						?	A		E AS-Te			X					<1850		<1850					
	plants	Weigela floribunda (Siebold et Zucc.) K. Koch						Caprifoliaceae								Cas.						Hort.	D		AS-Te		X	X					1991		2013					
	plants	Agrostemma gracile Boiss.						Caryophyllaceae								Cas.						Hort.	D		E AS-Te		X						1978		2005					
	plants	Cerastium dichotomum L.						Caryophyllaceae								Cas.						Grain	A		E AF AS-Te			X					1954		1955					
	plants	Cerastium tomentosum L.						Caryophyllaceae								Nat.						Hort.	D		E		X	X	X				1945		N					
	plants	Cerastium x maureri M. Schulze (C. arvense L. x tomentosum)						Caryophyllaceae								Nat.?						Hybridization	H		Hybr.		X	?	?				?		N?					
	plants	Dianthus barbatus L.						Caryophyllaceae								Cas.						Hort.	D		E		X	X					1867		2015					
	plants	Dianthus caryophyllus L.						Caryophyllaceae								Cas.						Hort.	D		E AF AS-Te		X		X				1972		2015					
	plants	Dianthus giganteus D'Urv. subsp. giganteus						Caryophyllaceae								Nat.?						Hort.	D		E AS-Te			X					1993		N?					
	plants	Dianthus plumarius L.						Caryophyllaceae								Cas.						Hort.	D		E			X					<1850		1955					
	plants	Dianthus subacaulis Vill.						Caryophyllaceae								Nat.						Hort.	D		E			X					2002		N					
	plants	Dianthus superbus L.						Caryophyllaceae								Cas.						Hort.	D		E AS-Te		X						<1850		<1850					
	plants	Gypsophila elegans Bieb.						Caryophyllaceae								Cas.						Hort.	D		AS-Te		X	X					1883		2015					
	plants	Gypsophila paniculata L.						Caryophyllaceae								Cas.						Hort.	D		E AS-Te		X	 					1882		2015					
	plants	Gypsophila pilosa Huds.						Caryophyllaceae								Cas.						Grain,etc	A		AS-Te		X	X					1907		1955					
	plants	Gypsophila scorzonerifolia Seringe						Caryophyllaceae								Cas.						Hort.	D		AS-Te		X						1866		1956					
	plants	Gypsophila viscosa Murray						Caryophyllaceae								Cas.						Hort.?	D?		AS-Te			X	X				1878		1965					
	plants	Herniaria cinerea DC.						Caryophyllaceae								Cas.						Wool	A		E AF AS-Te			X					1895		1955					
	plants	Lepyrodiclis holosteoides (C.A. Mey.) Fenzl ex Fisch. et C.A. Mey.						Caryophyllaceae								Cas.						Grain	A		AS 		X						2000		2010					
	plants	Minuartia laricifolia (L.) Schinz et Thell.						Caryophyllaceae								Cas.						?	D?		E		?	?	?				<1850		<1850					
	plants	Minuartia mediterranea (Link) K. Malý						Caryophyllaceae								Nat.						Urban weed	A		E AF AS-Te		X						2004		N					
	plants	Paronychia brasiliana DC.						Caryophyllaceae								Cas.						Wool	A		SAM			X					1887		1949					
	plants	Petrorhagia nanteuilii (Burnat) P.W. Ball et Heywood						Caryophyllaceae								Cas.						?	A		E AF		X						1992		1992					
	plants	Petrorhagia saxifraga (L.) Link						Caryophyllaceae								Cas.						Hort.	D		E AS-Te		X		X				1948		2015					
	plants	Polycarpon tetraphyllum (L.) L.						Caryophyllaceae								Nat.						Urban weed, wool	A		E AF AS-Te		X	X	X				1844		N					
	plants	Sagina subulata (Swartz) C. Presl						Caryophyllaceae								Cas.						Ore, hort.	D		E		X	X					1911		2014					
	plants	Saponaria ocymoides L.						Caryophyllaceae								Cas.						Hort.	D		E		X	X					1954		2015					
	plants	Saponaria officinalis L.						Caryophyllaceae								Nat.						Hort.	D		E AS-Te		X	X	X				<1800		N					
	plants	Silene baccifera (L.) Roth	Cucubalus baccifer L.					Caryophyllaceae								Cas.						Timber,etc	A		E AF AS-Te		X	X	X				1824		2005					
	plants	Silene behen L.						Caryophyllaceae								Cas.						Grain	A		E AF AS-Te		X						1978		1978					
	plants	Silene chalcedonica (L.) E.H.L. Krause	Lychnis chalcedonica L.					Caryophyllaceae								Cas.						Hort.	D		AS-Te		X	X					1954		2015					
	plants	Silene coeli-rosa (L.) Godr.						Caryophyllaceae								Cas.						Hort.	D		E AF AS-Te		X	X					1956		2015					
	plants	Silene conoidea L.						Caryophyllaceae								Cas.						Grain, wool	A		E AS-Te		X	X	X				1876		2011					
	plants	Silene coronaria (L.) Clairv.	Lychnis coronaria (L.) Desr.					Caryophyllaceae								Nat.?						Hort.	D		E AF AS-Te		X	X	X				<1850		N?					
	plants	Silene cretica L.						Caryophyllaceae								Cas.						Seeds	A		E AS-Te			X					1950		1950					
	plants	Silene cserei Baumg.						Caryophyllaceae								Cas.						Wool	A		E AS-Te			X					1908		1908					
	plants	Silene dichotoma Ehrh.						Caryophyllaceae								Nat.						Grain, seeds, ore	A		E AS-Te		X	X	X				1860		N					
	plants	Silene gallica L. 						Caryophyllaceae								Cas.						Grain, seeds  	A		E AF AS-Te		X	X	X				1824		2015					
	plants	Silene italica (L.) Pers.						Caryophyllaceae								Nat.						Hort., ore?	D/A		E AF AS-Te		X	X					2005		N					
	plants	Silene muscipula L.						Caryophyllaceae								Cas.						Grain,etc	A		E AF AS-Te		X	X					1918		2000					
	plants	Silene nocturna L. subsp. nocturna						Caryophyllaceae								Cas.						Grain	A		E AF AS-Te		X						1997		1999					
	plants	Silene otites (L.) Wibel						Caryophyllaceae								Cas.						Grain,etc	A		E AS-Te		X	X					<1858		1920					
	plants	Silene pendula L.						Caryophyllaceae								Cas.						Hort.	D		E AF AS-Te		X	X	X				1866		1988					
	plants	Silene scabriflora Brot.						Caryophyllaceae								Cas.						Seeds	A		E AF		X						1860		1860					
	plants	Silene schafta S.G. Gmel. ex Hohen.						Caryophyllaceae								Nat.						Hort.	D		AS-Te			X					2002		N					
	plants	Silene stricta L.						Caryophyllaceae								Cas.						Grain,etc	A		E AF		X	X					1908		2013					
	plants	Silene viscosa (L.) Pers.						Caryophyllaceae								Cas.						Wool	A?		E			X					1947		1947					
	plants	Stellaria media (L.) Cirillo subsp. cupaniana (Jord. & Fourr.) Nyman	Stellaria cupaniana (Jord. & Fourr.) Bég.					Caryophyllaceae								Cas.						Grain	A		E AF AS-Te		X						2013		2013					
	plants	Vaccaria hispanica (Mill.) Rauschert						Caryophyllaceae								Cas.						Grain,etc	A		E AF AS-Te		X	X	X				1811		2015					
	plants	Celastrus orbiculatus Thunb.						Celastraceae								Nat.						Hort.	D		AS-Te		X						2004		N					
	plants	Euonymus alatus (Thunb.) Siebold						Celastraceae								Cas.						Hort.	D		AS-Te		X						2011		2015					
	plants	Euonymus hederaceus Champ. ex Benth.	Euonymus fortunei (Turcz.) Hand.-Mazz.					Celastraceae								Nat.						Hort.	D		AS-Te		X	X					1986		N					
	plants	Euonymus japonicus Thunb.						Celastraceae								Cas.						Hort.	D		AS-Te		X						2010		2015					
	plants	Euonymus latifolius (L.) Mill.						Celastraceae								Nat.						Hort.	D		E AS-Te		X	X					1979		N					
	plants	Cercidiphyllum japonicum Siebold						Cercidiphyllaceae								Cas.						Hort.	D		AS-Te		X						2014		2015					
	plants	Halimium alyssoides (Lam.) K. Koch	Cistus alyssoides Lam.					Cistaceae								Cas.						Hort.	D		E		X						2012		2012					
	plants	Tuberaria guttata (L.) Fourr.						Cistaceae								Cas.						?	A		E AF AS-Te		X						<1837		<1837					
	plants	Tarenaya hassleriana (Chodat) Iltis	Cleome hassleriana Chodat					Cleomaceae								Cas.						Hort.	D		SAM		X	X					1977		2014					
	plants	Clethra alnifolia L.						Clethraceae								Nat.?						Hort.	D		NAM		X	 					1984		N?					
	plants	Commelina coelestis Willd.						Commelinaceae								Cas.						Hort.	D		AM		X						1999		2008					
	plants	Commelina communis L.						Commelinaceae								Cas.						Grain,etc	A		AS		X	X	X				1947		2015					
	plants	Commelina diffusa Burm. f.						Commelinaceae								Cas.						Grain	A		Trop.		X						1997		1997					
	plants	Commelina obliqua Vahl						Commelinaceae								Cas.						Grain	A		SAM		X						1999		2000					
	plants	Tinantia erecta (Jacq.) Schlecht.						Commelinaceae								Cas.						Hort.	D		NAM		X						1956		1957					
	plants	Tradescantia fluminensis Velloso						Commelinaceae								Cas.						Hort.	D		SAM		X						1988		2015					
	plants	Tradescantia virginiana L.						Commelinaceae								Cas.						Hort.	D		Cult.		X	X					1946		2015					
	plants	Convolvulus dubius J. Gilbert	Calystegia pulchra Brumm. et Heywood					Convolvulaceae								Cas.						Hort.	D		AS-Te		X	X	X				1931		2009					
	plants	Convolvulus silvaticus Kit.	Calystegia silvatica (Kit.) Griseb.					Convolvulaceae								Nat.						Hort.	D		E AF AS-Te		X						2008		N					
	plants	Convolvulus tricolor L. subsp. cupanianus (Tod.) Cavara et Grande						Convolvulaceae								Cas.						Grain,etc	A		E AF AS-Te		X		X				1925		1948					
	plants	Convolvulus tricolor L. subsp. tricolor						Convolvulaceae								Cas.						Grain,etc	A		E AF AS-Te		X	X					1953		2015					
	plants	Cuscuta campestris Yunck.						Convolvulaceae								Nat.?						Grain, wool,etc	A		AM		X	X	X				1887		N?					
	plants	Cuscuta epilinum Weihe						Convolvulaceae								Cas.						Grain	A		AS-Te?		X						2011		2013					
	plants	Cuscuta gronovii Willd. ex Schult.						Convolvulaceae								Cas.						Seeds	A		NAM		X		X				1950		1956					
	plants	Cuscuta lupuliformis Krock.						Convolvulaceae								Nat.						?	A		E AS-Te		X						2013		N					
	plants	Cuscuta planiflora Ten.						Convolvulaceae								Cas.						Grain	A		E AF AS-Te		X						1895		1895					
	plants	Cuscuta suaveolens Seringe						Convolvulaceae								Cas.						Nurseries	A		SAM		X						1976		1976					
	plants	Dichondra argentea Humb. & Bonpl. ex Willd.						Convolvulaceae								Cas.						Hort.	D		SAM		X						2015		2015					
	plants	Ipomoea coccinea L.						Convolvulaceae								Cas.						Grain	A		NAM		X		X				1942		2005					
	plants	Ipomoea hederacea (L.) Jacq. var. hederacea						Convolvulaceae								Cas.						Grain	A		SAM		X						1975		Ann.					
	plants	Ipomoea hederacea (L.) Jacq. var. integriuscula A. Gray						Convolvulaceae								Cas.						Grain	A		SAM		X						1952		Ann.					
	plants	Ipomoea hederifolia L.						Convolvulaceae								Cas.						Wool	A		AM			X					1915		1915					
	plants	Ipomoea lacunosa L. f. lacunosa						Convolvulaceae								Cas.						Grain	A		NAM		X						1993		2015					
	plants	Ipomoea x leucantha Jacq.	Ipomoea lacunosa L. f. purpurea Fernald					Convolvulaceae								Cas.						Grain	A		NAM		X						1997		2001					
	plants	Ipomoea purpurea (L.) Roth						Convolvulaceae								Cas.						Grain, wool	A		SAM		X	X	X				1936		2015					
	plants	Ipomoea tricolor Cav.						Convolvulaceae								Cas.						Hort.	D		SAM			X					2005		2005					
	plants	Ipomoea wrightii A. Gray						Convolvulaceae								Cas.						Grain	A		AM		X						1993		2000					
	plants	Cornus sanguinea L. subsp. australis (C.A. Mey.) Jáv. ex Soó in Soó et Jáv.	Cornus australis C.A. Mey.					Cornaceae								Nat.						Hort.	D		E AS-Te		X	X					2008		N					
	plants	Cornus sanguinea L. subsp. hungarica (Kárpáti) Soó	Cornus hungarica Kárpáti					Cornaceae								Nat.						Hybridization	D		Hybr.		X						2010		N					
	plants	Cornus sericea L.						Cornaceae								Inv.						Hort.	D		NAM		X	X	X				1885		N					
	plants	Crassula decumbens Thunb.						Crassulaceae								Cas.						Wool	A		AF AUS			X					1904		1920					
	plants	Crassula helmsii (T. Kirk) Cock.						Crassulaceae								Inv.						Hort.	D		AUS		X	X					1982		N					
