Unnamed: 0	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey
2259		plants	Populus balsamifera L.						Salicaceae								Cas.						Hort.	D		NAM		X		X				<1999		2006						3040184	Populus balsamifera L.	Populus balsamifera	ACCEPTED	SPECIES	EXACT	100	3040184
2260		plants	Populus deltoides Bartr. ex Marshall						Salicaceae								Cas.						Hort.	D		NAM		X						1996		1996						3040232	Populus deltoides W. Bartram ex Marshall	Populus deltoides	ACCEPTED	SPECIES	EXACT	100	3040232
2261		plants	Populus nigra L. var. italica Muenchh.						Salicaceae								Cas.						Hort.	D		Cult.		X						?		2005						3040229	Populus nigra var. italica Du Roi	Populus nigra italica	SYNONYM	VARIETY	EXACT	100	3040227
2262		plants	Populus trichocarpa Torr. et A. Gray ex Hook.						Salicaceae								Nat.						Hort.	D		NAM		X	X	X				1994		N						6362904	Populus trichocarpa Torr. & A. Gray ex Hook.	Populus trichocarpa	ACCEPTED	SPECIES	EXACT	100	6362904
2263		plants	Populus x canadensis Moench (P. deltoides Bartr. ex Marshall x nigra L.)						Salicaceae								Cas.						Hort.	D		Cult.		X	X					1973		2004													
2264		plants	Populus x canescens (Ait.) Smith						Salicaceae								Nat.						Hort.	D		E		X	X	X				?		N						3040185	Populus canescens (Aiton) Sm. (pro sp.)	Populus canescens	ACCEPTED	SPECIES	EXACT	100	3040185
2265		plants	Populus x generosa A. Henry (P. deltoides Bartr. ex Marshall x trichocarpa)						Salicaceae								Cas.						Hort.	D		Hybr.		X						1996		1996													
2266	"	plants	""Populus x jackii Sargent """"Gileadensis"""" (P. balsamifera x deltoides)""						Salicaceae								Nat.?						Hort.	D		NAM		X						2010		N?					"																																																
2267		plants	Salix acutifolia Willd.						Salicaceae								Cas.						Hort.	D		E AS-Te		X						1986		2013						5372686	Salix acutifolia auct. non Hook.	Salix acutifolia	SYNONYM	SPECIES	EXACT	100	5372683
2268		plants	Salix babylonica L. var. pekinensis A. Henry						Salicaceae								Cas.						Hort.	D		AS-Te		X	X	X				?		2014						6794697	Salix babylonica f. pekinensis (A.Henry) Geerinck	Salix babylonica pekinensis	ACCEPTED	FORM	EXACT	100	6794697
2269		plants	Salix daphnoides Vill.						Salicaceae								Cas.						Hort.	D		E		X						?		2013						5372913	Salix daphnoides Vill.	Salix daphnoides	ACCEPTED	SPECIES	EXACT	100	5372913
2270		plants	Salix dasyclados Wimm.						Salicaceae								Nat.?						Hort.	D		E		X						?		N?						5583837	Salix dasyclados Wimm.	Salix dasyclados	ACCEPTED	SPECIES	EXACT	100	5583837
2271		plants	Salix elaeagnos Scop. subsp. angustifolia (Cariot) Rech. f.						Salicaceae								Cas.						Hort.	D		E AF AS-Te		X	X					<1830		2014						6711137	Salix eleagnos subsp. angustifolia (Cariot) Rech. f.	Salix eleagnos angustifolia	ACCEPTED	SUBSPECIES	FUZZY	92	6711137
2272		plants	Salix eriocephala Michaux						Salicaceae								Cas.						Hort.	D		NAM		X						?		2013						5372614	Salix eriocephala Michx.	Salix eriocephala	ACCEPTED	SPECIES	EXACT	100	5372614
2273		plants	Salix irrorata Anderss.						Salicaceae								Cas.						Hort.	D		NAM		X						2002		2005						5372827	Salix irrorata Andersson	Salix irrorata	ACCEPTED	SPECIES	EXACT	100	5372827
2274		plants	Salix nigra Marsh.						Salicaceae								Cas.						Hort.	D		NAM		X						1958		1958						5372854	Salix nigra Marshall	Salix nigra	ACCEPTED	SPECIES	EXACT	100	5372854
2275		plants	Salix pentandra L.						Salicaceae								Cas.						Hort.	D		E AS-Te		X	X	X				<1835		2014						5372647	Salix pentandra L.	Salix pentandra	ACCEPTED	SPECIES	EXACT	100	5372647
2276		plants	Salix purpurea L. var. purpurea						Salicaceae								Cas.						Hort.	D		E AF AS-Te		X						?		?						5372800	Salix purpurea L.	Salix purpurea	ACCEPTED	SPECIES	HIGHERRANK	100	5372800
2277		plants	Salix udensis Trautv. et C.A. Mey.						Salicaceae								Cas.						Hort.	D		AS-Te		X						?		2013						5582033	Salix udensis Trautv. & C.A. Mey.	Salix udensis	ACCEPTED	SPECIES	EXACT	100	5582033
2278		plants	Salix x sepulcralis Simonk. nvar. chrysocoma (Dode) Meikle (S. alba L. x babylonica)						Salicaceae								Cas.						Hort.	D		Cult.		X		X				?		2014													
2279		plants	Azolla filiculoides Lam.						Salviniaceae								Inv.						Hort.?	D?		AM		X	X	X				1912		N						2650107	Azolla filiculoides Lam.	Azolla filiculoides	ACCEPTED	SPECIES	EXACT	100	2650107
2280		plants	Salvinia auriculata Aubl.	Incl. S. molesta Mitch.					Salviniaceae								Cas.						Hort.	D		SAM		X						1981		1991						5274861	Salvinia auriculata Aubl.	Salvinia auriculata	ACCEPTED	SPECIES	EXACT	100	5274861
2281		plants	Salvinia natans (L.) All.						Salviniaceae								Ext.						Hort.	D		E AS 		X						<1835		1889						5274858	Salvinia natans (L.) All.	Salvinia natans	ACCEPTED	SPECIES	EXACT	100	5274858
2282		plants	Acer cappadocicum Gled.						Sapindaceae								Cas.						Hort.	D		AS-Te				X				1992		2010						7262908	Acer cappadocicum Gleditsch	Acer cappadocicum	ACCEPTED	SPECIES	EXACT	100	7262908
2283		plants	Acer cissifolium (Siebold & Zucc.) K. Koch						Sapindaceae								Cas.						Hort.	D		AS-Te		X						2014		2014						3768287	Acer cissifolium (Siebold & Zucc.) K. Koch	Acer cissifolium	ACCEPTED	SPECIES	EXACT	100	3768287
2284		plants	Acer japonicum Thunb.						Sapindaceae								Cas.						Hort.	D		AS-Te		X	X					2010		2012						3767816	Acer japonicum Thunb.	Acer japonicum	ACCEPTED	SPECIES	EXACT	100	3767816
2285		plants	Acer negundo L.						Sapindaceae								Inv.						Hort.	D		NAM		X	X	X				1955		N						3189866	Acer negundo L.	Acer negundo	ACCEPTED	SPECIES	EXACT	100	3189866
2286		plants	Acer palmatum Thunb.						Sapindaceae								Cas.						Hort.	D		AS-Te		X						2013		2013						3189882	Acer palmatum Thunb.	Acer palmatum	ACCEPTED	SPECIES	EXACT	100	3189882
2287		plants	Acer rubrum L.						Sapindaceae								Cas.						Hort.	D		NAM		X						2008		2008						3189883	Acer rubrum L.	Acer rubrum	ACCEPTED	SPECIES	EXACT	100	3189883
2288		plants	Acer rufinerve Siebold et Zucc.						Sapindaceae								Inv.						Hort.	D		AS-Te		X	X	X				2006		N						7263145	Acer rufinerve Siebold & Zucc.	Acer rufinerve	ACCEPTED	SPECIES	EXACT	100	7263145
2289		plants	Acer saccharinum L.						Sapindaceae								Nat.?						Hort.	D		NAM		X	X					?		N?						3189837	Acer saccharinum L.	Acer saccharinum	ACCEPTED	SPECIES	EXACT	100	3189837
2290		plants	Acer tataricum L. subsp. ginnala (Maxim.) Wesm.	Acer ginnala Maxim.					Sapindaceae								Cas.						Hort.	D		AS-Te		X	X					<2012		2014						4925890	Acer tataricum subsp. ginnala (Maxim.) Wesm.	Acer tataricum ginnala	SYNONYM	SUBSPECIES	EXACT	97	3189845
2291		plants	Aesculus hippocastanum L.						Sapindaceae								Nat.						Hort.	D		E		X	X	X				<1980		N						3189815	Aesculus hippocastanum L.	Aesculus hippocastanum	ACCEPTED	SPECIES	EXACT	100	3189815
2292		plants	Aesculus indica (Wallich ex Cambess.) Hook.						Sapindaceae								Cas.						Hort.	D		AS-Te				X				<1997		<1997						7323143	Aesculus indica (Wall. ex Jacquem.) Hook.f.	Aesculus indica	ACCEPTED	SPECIES	EXACT	100	7323143
2293		plants	Aesculus pavia L. (incl. var. discolor (Pursh) Torr. et A. Gray)						Sapindaceae								Cas.						Hort.	D		NAM		X						2011		2015						3672324	Aesculus pavia var. discolor (Pursh) A. Gray	Aesculus pavia discolor	SYNONYM	VARIETY	EXACT	100	7221293
2294		plants	Cardiospermum grandiflorum Swartz						Sapindaceae								Cas.						Wool	A		SAM			X					1959		1959						3189935	Cardiospermum grandiflorum Sw.	Cardiospermum grandiflorum	ACCEPTED	SPECIES	EXACT	100	3189935
2295		plants	Cardiospermum halicacabum L.						Sapindaceae								Cas.						Grain	A		SAM		X						1994		<2003						3189939	Cardiospermum halicacabum L.	Cardiospermum halicacabum	ACCEPTED	SPECIES	EXACT	100	3189939
2296		plants	Sarracenia purpurea L.						Sarraceniaceae								Cas.						Hort.	D		NAM			X					2009		2013						5421389	Sarracenia purpurea L.	Sarracenia purpurea	ACCEPTED	SPECIES	EXACT	100	5421389
2297		plants	Sarracenia rubra Walter						Sarraceniaceae								Nat?						Hort.	D		NAM		X						2009		N?						5421385	Sarracenia rubra Walter	Sarracenia rubra	ACCEPTED	SPECIES	EXACT	100	5421385
2298		plants	Houttuynia cordata Thunb.						Saururaceae								Cas.						Hort.	D		AS-Te		X		X				2010		2012						5384931	Houttuynia cordata Thunb.	Houttuynia cordata	ACCEPTED	SPECIES	EXACT	100	5384931
2299		plants	Saururus cernuus L.						Saururaceae								Nat.						Hort.	D		NAM		X						1977		N						5384932	Saururus cernuus L.	Saururus cernuus	ACCEPTED	SPECIES	EXACT	100	5384932
2300		plants	Bergenia x schmidtii (Regel) Silva-Tar. (B. ciliata (Haw.) Sternb. x B. crassifolia (L.) Fritsch)						Saxifragaceae								Cas.						Hort.	D		Cult.		X						2007		2014													
2301		plants	Darmera peltata (Torrey ex Bentham) Voss						Saxifragaceae								Cas.						Hort.	D		NAM		X						2011		2011						3032611	Darmera peltata (Torr. ex Benth.) Voss	Darmera peltata	ACCEPTED	SPECIES	EXACT	100	3032611
2302		plants	Heuchera micrantha Lindl.						Saxifragaceae								Cas.						Hort.	D		NAM		X						2005		2005						3032646	Heuchera micrantha Douglas ex Lindl.	Heuchera micrantha	ACCEPTED	SPECIES	EXACT	100	3032646
2303		plants	Heuchera sanguinea Engelm.						Saxifragaceae								Cas.						Hort.	D		NAM		X	X					1955		2014						3032653	Heuchera sanguinea Engelm.	Heuchera sanguinea	ACCEPTED	SPECIES	EXACT	100	3032653
2304		plants	Rodgersia aesculifolia Batalin						Saxifragaceae								Cas.						Hort.	D		AS-Te		X						2011		2011						7339492	Rodgersia aesculifolia Batalin	Rodgersia aesculifolia	ACCEPTED	SPECIES	EXACT	100	7339492
2305		plants	Saxifraga cymbalaria L.						Saxifragaceae								Cas.						Hort.	D		E AF AS-Te			X					1977		1977						3753098	Saxifraga cymbalaria L.	Saxifraga cymbalaria	ACCEPTED	SPECIES	EXACT	100	3753098
2306		plants	Saxifraga rotundifolia L.						Saxifragaceae								Nat.						Hort.	D		E AS-Te			X					1851		N						7339396	Saxifraga rotundifolia L.	Saxifraga rotundifolia	ACCEPTED	SPECIES	EXACT	100	7339396
2307		plants	Saxifraga stolonifera Meerb.						Saxifragaceae								Cas.						Hort.	D		AS-Te			X					1955		1955						3032762	Saxifraga stolonifera Curtis	Saxifraga stolonifera	ACCEPTED	SPECIES	EXACT	100	3032762
2308		plants	Saxifraga x arendsii Engl. s.l. (hybrid of complex origin)						Saxifragaceae								Cas.						Hort.	D		Cult.		X	X					1864		1884						2987833	Saxifraga L.	Saxifraga	ACCEPTED	GENUS	HIGHERRANK	96	2987833
2309		plants	Saxifraga x geum L. (S. hirsuta L. x umbrosa L.)						Saxifragaceae								Cas.						Hort.	D		E		X	X					1949		2012													
2310		plants	Saxifraga x urbium D.A. Webb (S. spathularis Brot. x umbrosa L.)						Saxifragaceae								Cas.						Hort.	D		Cult.		X	X					1908		2014													
2311		plants	Tellima grandiflora (Pursh) Dougl. ex Lindl.						Saxifragaceae								Nat.						Hort.	D		NAM		X	X	X				1932		N						3032698	Tellima grandiflora (Pursh) Douglas ex Lindl.	Tellima grandiflora	ACCEPTED	SPECIES	EXACT	100	3032698
2312		plants	Tiarella cordifolia L.						Saxifragaceae								Cas.						Hort.	D		NAM		X						2012		2012						5371610	Tiarella cordifolia L.	Tiarella cordifolia	ACCEPTED	SPECIES	EXACT	100	5371610
2313		plants	Buddleja albiflora Hemsl.						Scrophulariaceae								Cas.						Hort.	D		AS-Te				X				1945		1945						4055853	Buddleja albiflora Hemsl.	Buddleja albiflora	ACCEPTED	SPECIES	EXACT	100	4055853
2314		plants	Buddleja davidii Franch.						Scrophulariaceae								Inv.						Hort.	D		AS-Te		X	X	X				1930		N						3173338	Buddleja davidii Franch.	Buddleja davidii	ACCEPTED	SPECIES	EXACT	100	3173338
2315		plants	Chaenostoma cordatum (Thunb.) Benth.	Sutera cordata (Thunb.) O. Kuntze					Scrophulariaceae								Cas.						Hort.	D		AF		X	X					1999		Ann.						5561475	Chaenostoma cordatum Benth.	Chaenostoma cordatum	ACCEPTED	SPECIES	EXACT	100	5561475
2316		plants	Hebenstretia integrifolia L.						Scrophulariaceae								Cas.						Wool,etc	A		AF		X	X					1862		1962						3725805	Hebenstretia integrifolia L.	Hebenstretia integrifolia	ACCEPTED	SPECIES	EXACT	100	3725805
2317		plants	Nemesia Hybrids	incl. Nemesia caerulea Hiern.					Scrophulariaceae								Cas.						Hort.	D		Cult.		X						2007		2007													
2318		plants	Scrophularia lanceolata Pursh						Scrophulariaceae								Cas.						Wool	A		NAM			X					1901		1901						3170878	Scrophularia lanceolata Pursh	Scrophularia lanceolata	ACCEPTED	SPECIES	EXACT	100	3170878
2319		plants	Scrophularia scopolii Pers.						Scrophulariaceae								Cas.						?	A		E AS-Te			X					1976		1976						7332716	Scrophularia scopolii Loisel.	Scrophularia scopolii	ACCEPTED	SPECIES	EXACT	100	7332716
2320		plants	Scrophularia scorodonia L.						Scrophulariaceae								Cas.						Wool	A		E			X					1907		1907						7332709	Scrophularia scorodonia Host	Scrophularia scorodonia	ACCEPTED	SPECIES	EXACT	100	7332709
2321		plants	Scrophularia vernalis L.						Scrophulariaceae								Nat.						Hort.	D		E AS-Te		X	X	X				1814		N						7332644	Scrophularia vernalis L.	Scrophularia vernalis	ACCEPTED	SPECIES	EXACT	100	7332644
2322		plants	Verbascum banaticum Schrad.						Scrophulariaceae								Cas.						Wool?	A		E			X					1908		1908						3741432	Verbascum banaticum Schrad.	Verbascum banaticum	ACCEPTED	SPECIES	EXACT	100	3741432
2323		plants	Verbascum chaixii Vill.						Scrophulariaceae								Cas.						Hort.?,etc	A/D		E AS-Te		X		X				1912		<1934						6440422	Verbascum chaixii Vill.	Verbascum chaixii	ACCEPTED	SPECIES	EXACT	100	6440422
2324		plants	Verbascum phlomoides L.						Scrophulariaceae								Cas.						Ore,etc	A/D		E AS-Te		X	X	X				1811		Ann.						3171948	Verbascum phlomoides L.	Verbascum phlomoides	ACCEPTED	SPECIES	EXACT	100	3171948
2325		plants	Verbascum phoeniceum L.						Scrophulariaceae								Cas.						Grain, ore, etc	D/A		E AS-Te		X	X					1895		2012						3171951	Verbascum phoeniceum L.	Verbascum phoeniceum	ACCEPTED	SPECIES	EXACT	100	3171951
2326		plants	Verbascum sinuatum L.						Scrophulariaceae								Cas.						Wool, grain	A		E AF AS-Te			X					1831		1949						3171946	Verbascum sinuatum L.	Verbascum sinuatum	ACCEPTED	SPECIES	EXACT	100	3171946
2327		plants	Verbascum speciosum Schrad.						Scrophulariaceae								Nat.?						Hort.	D		E AS-Te		X	X					2009		N?						3171952	Verbascum speciosum Schrad.	Verbascum speciosum	ACCEPTED	SPECIES	EXACT	100	3171952
2328		plants	Verbascum virgatum Stokes						Scrophulariaceae								Nat.						Ore?	A		E		X	X					1906		N						3171954	Verbascum virgatum Stokes	Verbascum virgatum	ACCEPTED	SPECIES	EXACT	100	3171954
2329		plants	Verbascum x angulosum Teyber (V. nigrum x speciosum)						Scrophulariaceae								Cas.						Hybridization	A		Hybr.		X						2014		2015													
2330		plants	Verbascum x brockmuelleri Ruhmer (V. nigrum x phlomoides)						Scrophulariaceae								Cas.						Hybridization	A		Hybr.			X					2010		2010													
2331		plants	Verbascum x divaricatum Kittel (V. blattaria x phoeniceum)						Scrophulariaceae								Cas.						Hybridization	A		Hybr.		X						1954		1954													
2332		plants	Verbascum x interjectum Pfund (V. densiflorum Bertol. x phlomoides)						Scrophulariaceae								Cas.						Hybridization	H		Hybr.		?	?	?				?		?													
2333		plants	Selaginella kraussiana (Kunze) A. Braun						Selaginellaceae								Cas.						Hort.	D		AF		X	X					1887		2014						2688189	Selaginella kraussiana (Kunze) A. Braun	Selaginella kraussiana	ACCEPTED	SPECIES	EXACT	100	2688189
2334		plants	Ailanthus altissima (Mill.) Swingle						Simaroubaceae								Inv.						Hort.	D		AS-Te		X	X	X				1952		N						3190653	Ailanthus altissima (Mill.) Swingle	Ailanthus altissima	ACCEPTED	SPECIES	EXACT	100	3190653
2335		plants	Smilax aspera L.						Smilacaceae								Cas.						Hort.	D		E AS-Te		X						2008		2009						5295044	Smilax aspera L.	Smilax aspera	ACCEPTED	SPECIES	EXACT	100	5295044
2336		plants	Smilax rotundifolia L.	 					Smilacaceae								Nat.						Hort.	D		NAM		X						1990		N						5295375	Smilax rotundifolia L.	Smilax rotundifolia	ACCEPTED	SPECIES	EXACT	100	5295375
2337		plants	Capsicum annuum L.						Solanaceae								Cas.						Food refuse	D		SAM		X	X					1905		2012						2932944	Capsicum annuum L.	Capsicum annuum	ACCEPTED	SPECIES	EXACT	100	2932944
2338		plants	Datura ferox L.						Solanaceae								Cas.						Grain, wool,etc	A		AS-Te		X	X					1938		2013						2928739	Datura ferox auct. non L.	Datura ferox	SYNONYM	SPECIES	EXACT	100	2928738
2339		plants	Datura innoxia Mill.						Solanaceae								Cas.						Hort., grain, wool,etc	A/D 		SAM		X	X					1949		2015						2928755	Datura innoxia Miller	Datura innoxia	ACCEPTED	SPECIES	EXACT	100	2928755
2340		plants	Datura stramonium L. 	Incl. D. tatula L.					Solanaceae								Cas.?						Grain, wool,etc	A/D 		NAM  		X	X	X				1856		Ann.						2928751	Datura stramonium L.	Datura stramonium	ACCEPTED	SPECIES	EXACT	100	2928751
2341		plants	Hyoscyamus albus L.						Solanaceae								Cas.						Grain,etc	A		E AF AS-Te		X		X				1933		2015						2928979	Hyoscyamus albus L.	Hyoscyamus albus	ACCEPTED	SPECIES	EXACT	100	2928979
2342		plants	Lycium barbarum L.						Solanaceae								Nat.						Hort.	D		AS-Te		X	X	X				1857		N						2928835	Lycium barbarum L.	Lycium barbarum	ACCEPTED	SPECIES	EXACT	100	2928835
2343		plants	Lycium chinense Mill.						Solanaceae								Cas.						Hort.	D		AS-Te		X						1946		2011						2928809	Lycium chinense P. Mill.	Lycium chinense	ACCEPTED	SPECIES	EXACT	100	2928809
2344		plants	Nicandra physalodes (L.) Gaertn.						Solanaceae								Cas.						Grain, wool,etc	A/D		SAM		X	X	X				1853		Ann.						5341754	Nicandra physalodes (L.) Gaertn.	Nicandra physalodes	ACCEPTED	SPECIES	EXACT	100	5341754
2345		plants	Nicotiana alata Link et Otto						Solanaceae								Cas.						Hort.	D		SAM		X	X					1954		2015						2928761	Nicotiana alata Link & Otto	Nicotiana alata	ACCEPTED	SPECIES	EXACT	100	2928761
2346		plants	Nicotiana forgetiana Hemsl.						Solanaceae								Cas.						Hort.	D		SAM		X	X	 				1932		2001						2928779	Nicotiana forgetiana Hort. ex Hemsley	Nicotiana forgetiana	ACCEPTED	SPECIES	EXACT	100	2928779
2347		plants	Nicotiana glauca Graham						Solanaceae								Cas.						Wool	A		SAM		X						2011		2011						2928783	Nicotiana glauca Graham	Nicotiana glauca	ACCEPTED	SPECIES	EXACT	100	2928783
2348		plants	Nicotiana langsdorfii J.A. Weinm.						Solanaceae								Cas.						Hort.	D		SAM		X						1859		<1900						2928759	Nicotiana langsdorffii Weinm.	Nicotiana langsdorffii	ACCEPTED	SPECIES	FUZZY	92	2928759
2349		plants	Nicotiana longiflora Cav.						Solanaceae								Cas.						Wool	A		SAM			X					1895		1910						2928766	Nicotiana longiflora Cav.	Nicotiana longiflora	ACCEPTED	SPECIES	EXACT	100	2928766
2350		plants	Nicotiana rustica L.						Solanaceae								Cas.						Agric.	D		SAM		X	X	X				1868		1992						2928775	Nicotiana rustica L.	Nicotiana rustica	ACCEPTED	SPECIES	EXACT	100	2928775
2351		plants	Nicotiana sylvestris Spegazz.						Solanaceae								Cas.						Hort.	D		SAM		X	X					1924		2005						2928767	Nicotiana sylvestris Speg. & Comes	Nicotiana sylvestris	ACCEPTED	SPECIES	EXACT	100	2928767
2352		plants	Nicotiana tabacum L.						Solanaceae								Cas.						Agric.	D		SAM		X	X	X				1930		1983						2928774	Nicotiana tabacum L.	Nicotiana tabacum	ACCEPTED	SPECIES	EXACT	100	2928774
2353		plants	Nicotiana velutina H. Wheeler						Solanaceae								Cas.						Wool	A		AUS			X					1912		1912						3798835	Nicotiana velutina H.-M. Wheeler	Nicotiana velutina	ACCEPTED	SPECIES	EXACT	100	3798835
2354		plants	Nicotiana x sanderae Sander ex Will. Watson (N. alata x forgetiana)						Solanaceae								Cas.						Hort.	D		Cult.		X	X	X				1931		2013													
2355		plants	Petunia integrifolia (Hook.) Schinz et Thell.						Solanaceae								Cas.						Hort.	D		SAM		X						2005		2013						2928861	Petunia integrifolia (Hook.) Schinz & Thellung	Petunia integrifolia	ACCEPTED	SPECIES	EXACT	100	2928861
2356		plants	Petunia parviflora Juss.	Calibrachoa parviflora (Juss.) D'Arcy					Solanaceae								Cas.						Wool	A		AM			X					1902		1906						2928906	Petunia parviflora Juss.	Petunia parviflora	SYNONYM	SPECIES	EXACT	100	2928905
2357		plants	Petunia x punctata Paxt. (P. axillaris (Lam.) Britton, Sterns et Pogg. x integrifolia)						Solanaceae								Cas.						Hort.	D		Cult.		X	X	X				1954		Ann.													
2358		plants	Physalis alkekengi L. var. franchetii (Masters) Makino						Solanaceae								Cas.						Hort.	D		E AS-Te		X	X	X				1811		2014						5829065	Physalis alkekengi var. franchetii (Mast.) Makino	Physalis alkekengi franchetii	ACCEPTED	VARIETY	EXACT	100	5829065
2359		plants	Physalis angulata L. var. angulata						Solanaceae								Cas.						Grain,etc	A		NAM		X						1961		2011						7300041	Physalis angulata var. angulata	Physalis angulata angulata	ACCEPTED	VARIETY	EXACT	97	7300041
2360		plants	Physalis angulata L. var. pendula (Rydberg) Waterfall	Physalis pendula Rydberg					Solanaceae								Cas.						Grain	A		NAM		X						1995		2000						5341795	Physalis angulata var. pendula (Rydb.) Waterfall	Physalis angulata pendula	SYNONYM	VARIETY	EXACT	100	5341792
